aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20140626010209I,26-JUN-14,PRINCETON,MN,PRINCETON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,83119,0,0,CONT M,C85 SERIES   ,NULL,1,COMMERCIAL PILOT,9000,13,NULL,NULL
20140626010239I,26-JUN-14,SUPERIOR,WI,RICHARD I BONG,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,86MJ ,0,0,CONT M,IO-550-N     ,NULL,1,NULL,2085,1508,NULL,NULL
20140626011349I,26-JUN-14,LAREDO,TX,LAREDO INTL,INCIDENT,SUBSTANTIAL,TAXI,BOEING,727,200,GULF AND CARIBBEAN CARGO INC,NULL,AIR CARRIER/COMMERCIAL,NULL,251FL,0,0,P & W ,JT8D-15      ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14499,3412,NULL,NULL
20140626017219I,26-JUN-14,ANCHORAGE,AK,NULL,INCIDENT,MINOR,UNKNOWN,LOCKHEED,NULL,NULL,LYNDEN AIR CARGO L L C,NULL,AIR CARRIER/COMMERCIAL,NULL,P4-LA,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20140627009099I,27-JUN-14,CARMI,IL,CARMI MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-208,CE-208-B,BARON AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,929FE,0,0,P&W   ,PT6A SERIES  ,PT-6A-,1,COMMERCIAL PILOT,15000,4402,NULL,NULL
20140627009109I,27-JUN-14,URBANA,IL,FRASCA FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,24TL ,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,360,25,NULL,NULL
20140627010279I,27-JUN-14,JUNEAU,WI,DODGE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-14,BL-14-192,NULL,NULL,GENERAL OPERATING RULES,NULL,7691B,0,0,CONT M,O-470 SERIES ,NULL,NULL,AIRLINE TRANSPORT,18000,90,NULL,NULL
20140627024069I,27-JUN-14,WAYCROSS,GA,WAYCROSS-WARE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,204WF,0,0,LYCOMI,I0360 SER    ,UNKNOW,1,COMMERCIAL PILOT,4997,473,NULL,NULL
20140628008909I,28-JUN-14,GASTONIA,NC,GASTONIA MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,525JG,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,965,670,NULL,NULL
20140628010519I,28-JUN-14,TALKEETNA,AK,TALKEETNA,INCIDENT,MINOR,LANDING: ROLLOUT,NAVION,NAV-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8895H,0,0,CONT M,E225 SERIES  ,NULL,1,PRIVATE PILOT,2200,1000,NULL,NULL
20140628010529I,28-JUN-14,HOMER,AK,NULL,INCIDENT,NONE,CLIMB,SNIAS,AS-350,NULL,SOLOY HELICOPTERS LLC,NULL,AIR TAXI/COMMUTER,NULL,567NA,0,0,TURBOM,ARRIEL 1SER  ,NULL,NULL,COMMERCIAL PILOT,14000,5500,NULL,NULL
20140628010869I,28-JUN-14,COLUMBUS,OH,OHIO STATE UNIVERSITY,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,75746,0,0,LYCOMI,0-320 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140628012089I,28-JUN-14,PENNSVILLE,NJ,NULL,INCIDENT,MINOR,CLIMB,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,6527V,0,1,LYCOMI,0-360        ,F1A6  ,1,PRIVATE PILOT,836,300,NULL,NULL
20140628013069I,28-JUN-14,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,76WW ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,350,30,NULL,NULL
20140628013539I,28-JUN-14,WHITEFIELD,NH,MOUNT WASHINGTON RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84281,0,0,CONT M,C85-8F       ,NULL,1,PRIVATE PILOT,13000,400,NULL,NULL
20140628017449I,28-JUN-14,WILLIAMSPORT,PA,WILLIAMSPORT RGNL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28,PA-28-151,NULL,NULL,GENERAL OPERATING RULES,NULL,9002F,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,10,10,NULL,NULL
20140629010879I,29-JUN-14,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BOEING,737,700,"UNITED AIRLINES, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,24706,0,0,CFM IN,CFM56 SERIES ,7B24  ,NULL,NULL,NULL,NULL,NULL,NULL
20140629012069I,29-JUN-14,PLYMOUTH,MA,PLYMOUTH MUNI,INCIDENT,MINOR,OTHER-SPECIFY,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,738XA,0,0,LYCOMI,0-320 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140629012889I,29-JUN-14,OKLAHOMA CITY,OK,SUNDANCE AIRPARK,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-421,CE-421-B,NULL,NULL,GENERAL OPERATING RULES,NULL,52JV ,0,0,CONT M,TSIO-520 SER ,GTS10-,2,NULL,NULL,NULL,NULL,NULL
20140630009249I,30-JUN-14,WEST LAFAYETTE,IN,PURDUE UNIVERSITY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,9149P,0,0,LYCOMI,TI0-540 SER  ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1430,275,NULL,NULL
20140630009539I,30-JUN-14,TWIN BRIDGES,MT,TWIN BRIDGES,INCIDENT,MINOR,TAXI,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,25PK ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT,NULL,902,NULL,NULL
20140630009889I,30-JUN-14,PERRYTON,TX,PERRYTON OCHILTREE COUNTY,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-340,CE-340-A,NULL,NULL,GENERAL OPERATING RULES,NULL,381JP,0,0,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2450,7,NULL,NULL
20140630011089I,30-JUN-14,ONEONTA,AL,ROBBINS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-337,CE-337-G,NULL,NULL,GENERAL OPERATING RULES,NULL,72446,0,0,CONT M,IO-360-C     ,NULL,2,PRIVATE PILOT,531,180,NULL,NULL
20140630013619I,30-JUN-14,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,NONE,TAKEOFF: ROTATION,CESSNA,CE-172,CE-172-R,PHOENIX EAST,NULL,PILOT SCHOOLS,NULL,7265B,0,0,LYCOMI,I0360 SER    ,NULL,1,AIRLINE TRANSPORT,696,NULL,NULL,NULL
20140701009259I,01-JUL-14,BURLINGTON,WA,SKAGIT RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-A33,NULL,NULL,GENERAL OPERATING RULES,NULL,9386Y,0,0,CONT M,I0-470 SERIES,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,75,NULL,NULL
20140701010569I,01-JUL-14,ANCHORAGE,AK,LAKE HOOD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,DE HAVILLAND-BOMBARDIER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,791PW,0,0,P & W ,R-985-AN-14B ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2600,25,NULL,NULL
20140701012049I,01-JUL-14,NEW BERN,NC,COASTAL CAROLINA REGIONAL,INCIDENT,NONE,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-G35,NULL,NULL,GENERAL OPERATING RULES,NULL,105B ,0,0,CONT M,E225 SERIES  ,NULL,1,COMMERCIAL PILOT,8780,3000,NULL,NULL
20140701013819I,01-JUL-14,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,TAKEOFF: ROTATION,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,6415J,0,0,LYCOMI,O&VO-360 SER ,N/A   ,NULL,PRIVATE PILOT,139,39,NULL,NULL
20140702010059I,02-JUL-14,ASHLAND,OH,ASHLAND COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22T,NULL,NULL,GENERAL OPERATING RULES,NULL,165LR,0,0,CONT M,TSIO-550-K   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20140702010929I,02-JUL-14,LEWES,DE,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,89432,0,0,LYCOMI,0-235 SERIES ,NULL,1,PRIVATE PILOT,2500,NULL,NULL,NULL
20140703010069I,03-JUL-14,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,MINOR,GROUND-RAMP,AIRBUS,A319,111,FRONTIER AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,906FR,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140703010179I,03-JUL-14,RENTON,WA,RATON MUNI/CREWS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,13312,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,91,13,NULL,NULL
20140703010829I,03-JUL-14,DENVER,CO,FRONT RANGE,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERO AT,AT4 LSA,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1277K,0,0,ROTAX ,912ULS       ,NULL,NULL,STUDENT,33,30,NULL,NULL
20140704011409I,04-JUL-14,COLUMBIA,IL,SACKMAN FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,QUICKSILVER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2942A,0,0,ROTAX ,503 DCDI     ,NULL,1,STUDENT,NULL,20,NULL,NULL
20140704013649I,04-JUL-14,MYRTLE BEACH,SC,GRAND STRAND,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-12,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4421M,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,9753,9300,NULL,NULL
20140705012329I,05-JUL-14,ALFRED,NY,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AERONCA,AR-11,AR-11-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,86310,0,0,CONT M,A&C65 SERIES ,UNKNOW,1,PRIVATE PILOT,160,80,NULL,NULL
20140706012899I,06-JUL-14,HULBERT,OK,NULL,INCIDENT,SUBSTANTIAL,CRUISE-LEVEL FLIGHT,PIPER,PA-J3F,PA-J3-F65,NULL,NULL,GENERAL OPERATING RULES,NULL,38787,0,0,CONT M,C90-12F      ,N/A   ,NULL,PRIVATE PILOT,6983,81,NULL,NULL
20140706013249I,06-JUL-14,KAHULUI,HI,KAHULUI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,6009V,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20140707011899I,07-JUL-14,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,NONE,RUN-UP AREA,PIPER,PA-46,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,406CD,0,0,P&W   ,PT6A SER     ,NULL,NULL,PRIVATE PILOT,1020,118,NULL,NULL
20140707012619I,07-JUL-14,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,359CT,0,0,ROTAX ,912ULS       ,NULL,1,STUDENT,66,66,NULL,NULL
20140708010919I,08-JUL-14,CARRINGTON,ND,CARRINGTON MUNI,INCIDENT,MINOR,OTHER-SPECIFY,AYRES CORPORATION,AYRES-S2,AYRES-S2-R,"DETERDING, ANDREW",NULL,AGRICULTURAL,NULL,8422V,0,1,P&W   ,PT6          ,34    ,NULL,COMMERCIAL PILOT,11400,110,NULL,NULL
20140708012299I,08-JUL-14,PERKASIE,PA,NULL,INCIDENT,NONE,UNKNOWN,BEECH,BE-90,BE-90-B90,NULL,NULL,PARACHUTE JUMPING,NULL,330AA,0,2,U/A CA,PT6 SER 578HP,NULL,2,NULL,NULL,NULL,NULL,NULL
20140708014609I,08-JUL-14,NEW KENT,VA,NEW KENT COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84083,0,0,CONT M,A&C65 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1600,20,NULL,NULL
20140708015689I,08-JUL-14,WASHINGTON,NC,WARREN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,AIRTRC,AT-402,AT-402-B,EASTERN FLYING SERVICE INC,NULL,AGRICULTURAL,NULL,402SJ,0,0,P&W CA,PT6A-34AG    ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20140708017039I,08-JUL-14,WESLACO,TX,NULL,INCIDENT,MINOR,OTHER-SPECIFY,AIRTRC,AT-401,NULL,MOAD AVIATION INC,NULL,AGRICULTURAL,NULL,9159A,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,23000,6000,NULL,NULL
20140709010719I,09-JUL-14,MORAINE,OH,MORAINE AIR PARK,INCIDENT,MINOR,HOVER-HOLDING,AEROSPATIALE,AS-365,AS-365-N,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,520CF,0,0,TURBOM,ARRIEL 2C    ,NULL,2,AIRLINE TRANSPORT,8642,2521,NULL,NULL
20140709011299I,09-JUL-14,HARVARD,NE,HARVARD STATE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1239E,0,1,CONT M,0-300-A      ,NULL,NULL,PRIVATE PILOT,875,14,NULL,NULL
20140709012289I,09-JUL-14,PANTEGO,NC,NULL,INCIDENT,MINOR,MANEUVER,AYRES CORPORATION,AYRES-S2,AYRES-S2-R,LEE FLYING SERVICE INC,NULL,AGRICULTURAL,NULL,131CE,0,0,P&W   ,R1340 SERIES ,R1340 ,NULL,NULL,NULL,NULL,NULL,NULL
20140709012959I,09-JUL-14,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-114,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4866W,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2450,1800,NULL,NULL
20140709012989I,09-JUL-14,SANTA YNEZ,CA,SANTA YNEZ,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3XY  ,0,0,CONT M,TSIO-550-E   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8000,6,NULL,NULL
20140709019589I,09-JUL-14,SANTEE,CA,GILLESPIE FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,133AJ,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,NULL,15,NULL,NULL
20140710010899I,10-JUL-14,INDIANAPOLIS,IN,EAGLE CREEK AIRPARK,INCIDENT,MINOR,DESCENT,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,NULL,3539G,0,0,LYCOMI,IO-540 SER   ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,28000,24000,NULL,NULL
20140710011099I,10-JUL-14,SARASOTA,FL,SARASOTA/BRADENTON INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28R,PA-28R-201T,NULL,NULL,GENERAL OPERATING RULES,NULL,92GM ,0,0,CONT M,TSIO-360 SER ,NULL,NULL,PRIVATE PILOT,6700,6700,NULL,NULL
20140710011149I,10-JUL-14,LUDINGTON,MI,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ALLIANCE AIRCRAFT CORP,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3269X,0,1,ROTAX ,503          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140710011619I,10-JUL-14,CASH,AR,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BLANCA,BL-DW1,NULL,"MORRISON, MARSHALL",NULL,AGRICULTURAL,NULL,88128,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,25000,1800,NULL,NULL
20140710011689I,10-JUL-14,EDINBURGH,IN,HIMSEL ARMY AIRFIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,437XS,0,0,MAZDA ,13B          ,NULL,NULL,NULL,5800,260,NULL,NULL
20140710011969I,10-JUL-14,ESTACADA,OR,EAGLE NEST RANCH,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5246T,0,1,JABIRU,2200         ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140710012279I,10-JUL-14,NULL,NULL,PHILADELPHIA INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,GULFSTREAM AEROSPACE,NULL,NULL,NULL,NULL,NULL,NULL,NONE ,0,0,ROLLS ,SPEY         ,511-8 ,2,NULL,NULL,NULL,NULL,NULL
20140711011789I,11-JUL-14,LAVERNE,OK,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,RANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1555E,0,1,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1400,3,NULL,NULL
20140711012269I,11-JUL-14,SOUTH WOODSTOCK,CT,WOODSTOCK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35A,NULL,NULL,GENERAL OPERATING RULES,NULL,6296V,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,1975,931,NULL,NULL
20140711013839I,11-JUL-14,CHINO,CA,CHINO,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DIAMOND,DIAMOND-20,DIAMOND-20-C1,NULL,NULL,GENERAL OPERATING RULES,NULL,253JP,0,0,CONT M,IO-240 SER   ,NULL,NULL,PRIVATE PILOT,343,201,NULL,NULL
20140711013849I,11-JUL-14,CHINO,CA,CHINO,INCIDENT,NONE,DESCENT,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2068N,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,1336,763,NULL,NULL
20140711014059I,11-JUL-14,CONCORD,CA,BUCHANAN FIELD,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,98436,0,0,LYCOMI,I0360 SER A&C,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,872,353,NULL,NULL
20140711015159I,11-JUL-14,KEY WEST,FL,KEY WEST INTL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-34,PA-34-200,TRANS NORTHERN AIRWAYS INC,NULL,PILOT SCHOOLS,NULL,737PE,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,230,200,NULL,NULL
20140711015679I,11-JUL-14,BUTLER,PA,BUTLER COUNTY/K W SCHOLTER FIELD,INCIDENT,NONE,LANDING: TOUCHDOWN,MAULE,MX-7,MX-7-235,NULL,NULL,GENERAL OPERATING RULES,NULL,70LB ,0,0,LYCOMI,540          ,325   ,NULL,PRIVATE PILOT,1050,330,NULL,NULL
20140712010359I,12-JUL-14,RAPID CITY,SD,RAPID CITY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,4773T,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,420,300,NULL,NULL
20140712011559I,12-JUL-14,VAN BUREN,AR,CHADWICK,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,353TH,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,PRIVATE PILOT,600,400,NULL,NULL
20140712011879I,12-JUL-14,JENKS,OK,RICHARD LLOYD JONES JR,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,918P ,0,0,CUBCRA,CC340        ,NULL,NULL,PRIVATE PILOT,900,34,NULL,NULL
20140712012259I,12-JUL-14,BROAD BROOK,CT,SKYLARK AIRPARK,INCIDENT,MINOR,LANDING: APPROACH,POWRACHUTE,PEGASUS,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5133F,0,0,ROTAX ,582          ,NULL,1,STUDENT,16,12,NULL,NULL
20140713010679I,13-JUL-14,VAN WERT,OH,VAN WERT COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,171DB,0,0,HIRTH ,F30          ,NULL,NULL,PRIVATE PILOT,600,30,NULL,NULL
20140713011329I,13-JUL-14,JEFFERSON,IA,JEFFERSON MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8533Z,0,0,VOLKSW,CONVERSION   ,NULL,NULL,PRIVATE PILOT,140,64,NULL,NULL
20140713011669I,13-JUL-14,PRAIRIE CITY,IA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-44,NULL,TRI STATE HELICOPTERS INC,NULL,GENERAL OPERATING RULES,NULL,230DM,0,0,LYCOMI,O-540-F1B5   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1800,1200,NULL,NULL
20140713012419I,13-JUL-14,LAFAYETTE,LA,LAFAYETTE RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PITTS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,360PS,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,9706,550,NULL,NULL
20140713013989I,13-JUL-14,SAN ANDREAS,CA,CALAVERAS CO-MAURY RASMUSSEN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,PILOT SCHOOLS,NULL,448JA,0,0,LYCOMI,0-360-A1D    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1612,390,NULL,NULL
20140713014549I,13-JUL-14,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BOEING,777,300,AIR INDIA LIMITED,NULL,FOREIGN AIR CARRIER,NULL,VT-AL,0,0,GENERA,GE90         ,115BL ,NULL,COMMERCIAL PILOT,10000,3500,NULL,NULL
20140714011109I,14-JUL-14,ROCK HILL,SC,ROCK HILL/YORK CO/BRYANT FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,73LG ,0,0,ROTAX ,912S         ,NULL,NULL,PRIVATE PILOT,1350,141,NULL,NULL
20140714011399I,14-JUL-14,JACKSON,MI,JACKSON COUNTY-REYNOLDS FIELD,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-150,CE-150-J,NULL,NULL,GENERAL OPERATING RULES,NULL,60032,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,500,500,NULL,NULL
20140714011599I,14-JUL-14,VICTORIA,TX,VICTORIA RGNL,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,210SD,0,0,CONT M,TSIO-520 SER ,R     ,1,COMMERCIAL PILOT,410,140,NULL,NULL
20140715013499I,15-JUL-14,PORT ANGELES,WA,WILLIAM R FAIRCHILD INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAVION,NAV-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8818H,0,0,CONT M,E225 SERIES  ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140715017319I,15-JUL-14,TALKEETNA,AK,TALKEETNA,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DOUG,DC-3,DC-3-C,BUSH AIR CARGO INC,NULL,AIR TAXI/COMMUTER,NULL,777YA,0,0,P & W ,R-1830 SERIES,N/A   ,2,NULL,NULL,NULL,NULL,NULL
20140716010859I,16-JUL-14,COLUMBUS,OH,OHIO STATE UNIVERSITY,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-P,THE OHIO STATE UNIVERSITY,NULL,PILOT SCHOOLS,NULL,100SU,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,24,24,NULL,NULL
20140716011129I,16-JUL-14,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NONE,TAXI,EMBRAER,170,200,REPUBLIC AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,125HQ,0,0,GE    ,CF34-8E5     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
