aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20110131001399I,31-JAN-11,VANDALIA,OH,JAMES M COX DAYTON INTL,INCIDENT,MINOR,LANDING: ROLLOUT,EMBRAER,ERJ-145,LR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,13964,0,0,ALLISO,AE3007C SER  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20110131001609I,31-JAN-11,SOUTH HACKENSACK,NJ,TETERBORO,INCIDENT,NONE,DESCENT,TECNAM,P-92,EAGLET,NULL,NULL,GENERAL OPERATING RULES,NULL,911TE,0,0,ROTAX ,912ULS       ,N/A   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,73,NULL,NULL
20110201001209I,01-FEB-11,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,GROUND-RAMP,MCDONNELL-DOUGLAS-BOEING,DC-10,10F,FEDERAL EXPRESS CORP,NULL,AIR CARRIER/COMMERCIAL,NULL,567FE,0,0,GE    ,CF6-6        ,NULL,NULL,NULL,0,0,NULL,NULL
20110201001629I,01-FEB-11,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BOEING,767,200,US AIRWAYS INC,NULL,AIR CARRIER/COMMERCIAL,NULL,251AY,0,0,GE    ,CF6-80 SERIES,C2B2  ,NULL,NULL,0,0,NULL,NULL
20110201007149I,01-FEB-11,TITUSVILLE,FL,SPACE COAST RGNL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,5033S,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,500,60,NULL,NULL
20110202000799I,02-FEB-11,PELION,SC,LEXINGTON COUNTY AT PELION,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-310,CE-310-R,NULL,NULL,GENERAL OPERATING RULES,NULL,15AT ,0,0,CONTIN,IO 520 SERIES,NULL,2,PRIVATE PILOT,3675,136,NULL,NULL
20110203002419I,03-FEB-11,CHESTERFIELD,MO,SPIRIT OF ST LOUIS,INCIDENT,NONE,TAKEOFF: CLIMB OUT,RAYTHEON,125-HAWKER,800,CORPORATE AIRCRAFT MANAGEMENT INC,NULL,AIR TAXI/COMMUTER,NULL,705BB,0,0,GARRET,TFE731-5R    ,1H    ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3800,1800,NULL,NULL
20110203003549I,03-FEB-11,REDDING,CA,NULL,INCIDENT,NONE,LANDING: ROLLOUT,BEECH,BE-76,NULL,IASCO,NULL,PILOT SCHOOLS,NULL,6628X,0,0,LYCOMI,0-360-A1D    ,NULL,2,NULL,0,0,NULL,NULL
20110204001299I,04-FEB-11,NEW YORK CITY,NY,LA GUARDIA,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,170,200,SHUTTLE AMERICA CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,212JQ,0,1,GE    ,CF34-8E5     ,NULL,NULL,NULL,0,0,NULL,NULL
20110204002209I,04-FEB-11,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-90,BE-90-C90A,NULL,NULL,GENERAL OPERATING RULES,NULL,990DW,0,0,P&W CA,PT6A-21      ,NULL,2,COMMERCIAL PILOT,5900,500,NULL,NULL
20110204002749I,04-FEB-11,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,NONE,TAXI,CESSNA,CE-172,CE-172-P,NULL,NULL,NULL,NULL,54855,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,591,548,NULL,NULL
20110205000769I,05-FEB-11,MIDDLETON,WI,MIDDLETON MUNI - MOREY FIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,70739,0,0,LYCOMI,0-235 SERIES ,NULL,1,STUDENT,16,16,NULL,NULL
20110205000909I,05-FEB-11,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,GROUND-RAMP,BOEING,737,800-900,ALASKA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,560AS,0,0,CFM IN,CFM56-7B27   ,NULL,NULL,NULL,0,0,NULL,NULL
20110205000929I,05-FEB-11,RANGELEY,ME,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2367N,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,20,720,NULL,NULL
20110205001379I,05-FEB-11,LAMAR,CO,LAMAR MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-180,NULL,NULL,GENERAL OPERATING RULES,NULL,4557J,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,0,0,NULL,NULL
20110206001639I,06-FEB-11,GILFORD,NH,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AVIAT,AVIAT-A,AVIAT-A-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,363HY,0,0,LYCOMI,O-360-A1P    ,NULL,NULL,AIRLINE TRANSPORT,16000,110,NULL,NULL
20110206002219I,06-FEB-11,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LEGACY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,817CB,0,0,CONT M,IO-550 SERIES,NULL,NULL,PRIVATE PILOT,300,110,NULL,NULL
20110206002449I,06-FEB-11,COMPTON,CA,COMPTON/WOODLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-112,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1104J,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,1530,1200,NULL,NULL
20110206002819I,06-FEB-11,CASSVILLE,MO,CASSVILLE MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ZENAIR,CH-750,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,904MS,0,0,JABIRU,3300         ,NULL,NULL,PRIVATE PILOT,1570,125,NULL,NULL
20110207001659I,07-FEB-11,GEORGETOWN,OH,NULL,INCIDENT,NONE,CLIMB,EMBRAER,ERJ-145,LR,AMERICAN EAGLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,647AE,0,2,ALLISO,AE 3007A     ,NULL,NULL,NULL,0,0,NULL,NULL
20110207002059I,07-FEB-11,SAVOY,IL,UNIVERSITY OF ILLINOIS-WILLARD,INCIDENT,MINOR,TAXI,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,854ND,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,0,0,NULL,NULL
20110207007219I,07-FEB-11,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,8923A,0,0,GE    ,CF34-3B1     ,NULL,NULL,AIRLINE TRANSPORT,5100,3913,NULL,NULL
20110207009539I,07-FEB-11,BROWNSVILLE,TX,BROWNSVILLE/SOUTH PADRE ISLAND INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-31,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,XBEQD,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20110208002229I,08-FEB-11,NEW CUMBERLAND,PA,CAPITAL CITY,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-90,BE-90-B90,NULL,NULL,GENERAL OPERATING RULES,NULL,90BU ,0,0,P&W CA,PT6A-60A     ,NULL,2,COMMERCIAL PILOT,1439,120,NULL,NULL
20110208002259I,08-FEB-11,COLUMBIA,MO,COLUMBIA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-N,MISSOURI STATE HIGHWAY PATROL,NULL,GENERAL OPERATING RULES,NULL,92MP ,0,0,TELEDY,IO-520-L17   ,295467,1,PRIVATE PILOT,468,177,NULL,NULL
20110209001369I,09-FEB-11,EVANSVILLE,IN,EVANSVILLE RGNL,INCIDENT,MINOR,OTHER-SPECIFY,BEECH,BE-90,BE-90-C90,AEROSIM FLIGHT ACADEMY,NULL,GENERAL OPERATING RULES,NULL,2057C,0,0,U/A CA,PT6A SERIES  ,NULL,2,NULL,0,0,NULL,NULL
20110209002069I,09-FEB-11,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CZECH SPORT,CZAW SPORTCRUISER,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,221PL,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT,350,122,NULL,NULL
20110209002439I,09-FEB-11,SANTA MONICA,CA,SANTA MONICA MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CZECH SPORT,CZAW SPORTCRUISER,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1111X,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1400,10,NULL,NULL
20110209003069I,09-FEB-11,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,GROUND-RAMP,BOEING,757,200,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,704X ,0,0,P & W ,PW2037       ,2Q8   ,NULL,AIRLINE TRANSPORT,10500,5000,NULL,NULL
20110211001449I,11-FEB-11,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,RUN-UP AREA,GRUMAN,GRUMAN-F8F,GRUMAN-F8F-1,NULL,NULL,GENERAL OPERATING RULES,NULL,58204,0,0,P & W ,R-2800 SERIES,NULL,NULL,COMMERCIAL PILOT,2500,60,NULL,NULL
20110211001649I,11-FEB-11,LYNCHBURG,VA,FALWELL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6780P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,750,50,NULL,NULL
20110211003489I,11-FEB-11,TUCSON,AZ,RYAN FIELD,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,75845,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,68,60,NULL,NULL
20110211004019I,11-FEB-11,PASCO,WA,TRI-CITIES,INCIDENT,MINOR,TAKEOFF: DEPARTURE,DASSAULT AVIATION,FALCON 10-100,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,118AD,0,0,GARRET,TFE 731 SER  ,2C1C  ,NULL,AIRLINE TRANSPORT,15000,90,NULL,NULL
20110212001579I,12-FEB-11,EUGENE,OR,MAHLON SWEET FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,GLOBE,GC-1,GC-1-B,NULL,NULL,GENERAL OPERATING RULES,NULL,80888,0,0,CONT M,C145 SERIES  ,NULL,NULL,PRIVATE PILOT,600,150,NULL,NULL
20110212001779I,12-FEB-11,VIEQUES,PR,ANTONIO RIVERA RODRIGUEZ,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-208,CE-208-B,VIEQUES AIR LINK INC,NULL,AIR TAXI/COMMUTER,NULL,741VL,0,0,P&W   ,PT6A SER     ,114A  ,1,NULL,0,0,NULL,NULL
20110212002279I,12-FEB-11,JACUMBA,CA,JACUMBA,INCIDENT,MINOR,LANDING: TOUCHDOWN,SNIAS,AS-350,NULL,MOUNTAIN AIR HELICOPTERS INC,NULL,GENERAL OPERATING RULES,NULL,127DE,0,0,TURBOM,ARRIUS 2B    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2500,0,NULL,NULL
20110212002669I,12-FEB-11,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,MINOR,GROUND-RAMP,AIRBUS,A320,200,VIRGIN AMERICA INC,NULL,AIR CARRIER/COMMERCIAL,NULL,835VA,0,0,CFM IN,CFM56-5B4    ,NULL,NULL,NULL,0,0,NULL,NULL
20110213001269I,13-FEB-11,NEW LONDON,NC,STANLY COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,9260V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20110213002639I,13-FEB-11,NULL,CA,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,TAXI,AVIAT,AVIAT-A,AVIAT-A-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,622DG,0,0,LYCOMI,0-360-A1D    ,NULL,NULL,PRIVATE PILOT,1290,1020,NULL,NULL
20110213002809I,13-FEB-11,NULL,NULL,NORTH PERRY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-J3L,PA-J3L-65,"VAN WAGENEN, ROBERT F",NULL,GENERAL OPERATING RULES,NULL,35266,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,COMMERCIAL PILOT,416,15,NULL,NULL
20110213004079I,13-FEB-11,ANGLETON,TX,TEXAS GULF COAST RGNL,INCIDENT,MINOR,TAKEOFF: ROTATION,BEECH,BE-76,NULL,NULL,NULL,PILOT SCHOOLS,NULL,5076M,0,0,NA    ,NA           ,NA    ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22000,25,NULL,NULL
20110213006129I,13-FEB-11,PORTAGE DES SIOUX,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,LANDING: ROLLOUT,REMOS,GX,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,79GX ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1500,15,NULL,NULL
20110214002129I,14-FEB-11,APPLETON,WI,OUTAGAMIE COUNTY RGNL,INCIDENT,MINOR,LANDING: APPROACH,GULFSTREAM AEROSPACE,GULFSTREAM V,NULL,GULFSTREAM AIRLINES INC,NULL,GENERAL OPERATING RULES,NULL,535GA,0,0,ROLLS-,BR700-710C411,NULL,NULL,AIRLINE TRANSPORT,6180,555,NULL,NULL
20110214002309I,14-FEB-11,DENVER,CO,DENVER INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,AIRBUS,A318,100,FRONTIER AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,803FR,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,0,0,NULL,NULL
20110214002329I,14-FEB-11,SCOTTSDALE,AZ,GLENDALE MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,423PA,0,0,LYCOMI,0-360-A1D    ,NULL,NULL,NULL,0,0,NULL,NULL
20110214002659I,14-FEB-11,PLACERVILLE,CA,PLACERVILLE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-23,BE-23-C24R,NULL,NULL,GENERAL OPERATING RULES,NULL,6571F,0,0,LYCOMI,O&VO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20110214004199I,14-FEB-11,DANVILLE,IN,HENDRICKS COUNTY-GORDON GRAHAM FLD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,2878N,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,459,267,NULL,NULL
20110214006109I,14-FEB-11,ARLINGTON,TX,ARLINGTON MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,734LY,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,52,52,NULL,NULL
20110215001289I,15-FEB-11,TULSA,OK,NULL,INCIDENT,MINOR,DESCENT,BELL,BHT-206,BHT-206-L3,AIR EVAC EMS INC,NULL,AIR TAXI/COMMUTER,NULL,285AE,0,0,ALLISO,250-C30 SER  ,NULL,NULL,NULL,0,0,NULL,NULL
20110215001569I,15-FEB-11,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-76,NULL,NULL,NULL,PILOT SCHOOLS,NULL,6637L,0,0,LYCOMI,O&VO-360 SER ,LO-360,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,400,NULL,NULL
20110215001699I,15-FEB-11,SAN ANGELO,TX,SAN ANGELO RGNL/MATHIS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-RT301,NULL,NULL,GENERAL OPERATING RULES,NULL,794DC,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1673,829,NULL,NULL
20110215001839I,15-FEB-11,LEES SUMMIT,MO,LEE'S SUMMIT MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,444VT,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,950,120,NULL,NULL
20110216001459I,16-FEB-11,GREENVILLE,SC,GREENVILLE DOWNTOWN,INCIDENT,MINOR,TAXI,RANS,S-6,S-6-S,NULL,NULL,GENERAL OPERATING RULES,NULL,581TC,0,0,ROTAX ,912S         ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10632,88,NULL,NULL
20110216001879I,16-FEB-11,AUBURN,AL,AUBURN UNIVERSITY RGNL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28R,PA-28R-201,NULL,NULL,GENERAL OPERATING RULES,NULL,5202T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,375,23,NULL,NULL
20110216003369I,16-FEB-11,TULUKSAK,AK,TULUKSAK,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-207,CE-207-A,JP AIR SERVICE LLC,NULL,AIR TAXI/COMMUTER,NULL,70076,0,0,CONT M,IO 520 SERIES,F     ,1,COMMERCIAL PILOT,7645,2681,NULL,NULL
20110216003419I,16-FEB-11,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,LEARJET-BOMBARDIER,LEARJET 45,NULL,NORTHERN JET MANAGEMENT INC,NULL,AIR TAXI/COMMUTER,NULL,412ET,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20110216004009I,16-FEB-11,GERMAN VALLEY,IL,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,4431Z,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,250,15,NULL,NULL
20110217001689I,17-FEB-11,LIMINGTON,ME,LIMINGTON-HARMON,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-320,CE-320-B,NULL,NULL,GENERAL OPERATING RULES,NULL,103DT,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,800,20,NULL,NULL
20110217002699I,17-FEB-11,SPANISH FORK,UT,SPANISH FORK-SPRINGVILLE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-151,NULL,NULL,GENERAL OPERATING RULES,NULL,32565,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,182,180,NULL,NULL
20110218001749I,18-FEB-11,SAINT AUGUSTINE,FL,NORTHEAST FLORIDA RGNL,INCIDENT,MINOR,TAKEOFF: ROTATION,CANADAIR-BOMBARDIER,T-33,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,134EM,0,0,ROLLS-,NENE 10      ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,12500,15,NULL,NULL
20110218001969I,18-FEB-11,PIONEER,LA,NULL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,AIRTRC,AT-401,NULL,PIONEER FLYING SERVICE INC,NULL,AGRICULTURAL,NULL,1558Y,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,9266,4000,NULL,NULL
20110218001991I,18-FEB-11,ABILENE,TX,ABILENE RGNL,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,101LA,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,35,35,NULL,NULL
20110218002339I,18-FEB-11,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-162,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5204R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1327,120,NULL,NULL
20110218002869I,18-FEB-11,LEESBURG,FL,LEESBURG INTL,INCIDENT,MINOR,DESCENT,CESSNA,CE-208,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,208HF,0,0,P&W   ,PT6A SERIES  ,NULL,1,NULL,0,0,NULL,NULL
20110218002969I,18-FEB-11,TULSA,OK,TULSA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-A35,NULL,NULL,GENERAL OPERATING RULES,NULL,710H ,0,0,CONT M,E185 SERIES  ,UNKNOW,1,PRIVATE PILOT,1200,400,NULL,NULL
20110218003009I,18-FEB-11,FORT WORTH,TX,FORT WORTH ALLIANCE,INCIDENT,MINOR,TAXI,CESSNA,CE-340,CE-340-A,NULL,NULL,GENERAL OPERATING RULES,NULL,988DM,0,0,CONT M,TSIO-520 SER ,NULL,2,PRIVATE PILOT,1562,783,NULL,NULL
20110218003269I,18-FEB-11,HAYDEN,CO,YAMPA VALLEY,INCIDENT,MINOR,TAKEOFF: DEPARTURE,GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,ACM AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,165JF,0,0,ROLLS-,TAY 611SER   ,NULL,NULL,AIRLINE TRANSPORT,23000,5000,NULL,NULL
20110218006529I,18-FEB-11,OAKDALE,LA,ALLEN PARISH,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,711SL,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20110218009119I,18-FEB-11,SHREVEPORT,LA,NAYLOR,INCIDENT,MINOR,LANDING: APPROACH,AIRTRC,AT-401,NULL,NOR-WES INC,NULL,AGRICULTURAL,NULL,1013F,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,7702,500,NULL,NULL
20110219001519I,19-FEB-11,WHEELING,IL,CHICAGO EXECUTIVE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,BEECH,BE-23,BE-23-C23,NULL,NULL,GENERAL OPERATING RULES,NULL,6664N,0,0,LYCOMI,O&VO-360 SER ,NULL,1,NULL,0,0,NULL,NULL
20110219002509I,19-FEB-11,PALM SPRINGS,CA,PALM SPRINGS INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,BOEING,B-75,B-75-A75N1,NULL,NULL,GENERAL OPERATING RULES,NULL,66940,0,0,P&W   ,R-985 SERIES ,NULL,NULL,COMMERCIAL PILOT,2200,70,NULL,NULL
20110220002299I,20-FEB-11,TONOPAH,NV,TONOPAH,INCIDENT,MINOR,TAXI,PIPER,PA-31,PA-31-T,AMERICAN MEDFLIGHT INC,NULL,AIR TAXI/COMMUTER,NULL,775MF,0,0,P&W CA,PT6A-60A     ,NULL,NULL,AIRLINE TRANSPORT,6000,400,NULL,NULL
20110220002519I,20-FEB-11,HERNDON,VA,WASHINGTON DULLES INTL,INCIDENT,MINOR,GROUND-RAMP,BOEING,737,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3CEGE,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20110220002539I,20-FEB-11,SHELBY,NC,SHELBY-CLEVELAND COUNTY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-14,BL-14-192,NULL,NULL,GENERAL OPERATING RULES,NULL,9822B,0,0,CONT M,O-470-K      ,O-470-,NULL,PRIVATE PILOT,1078,139,NULL,NULL
20110220007932I,20-FEB-11,SOUTHLAKE,TX,DALLAS/FORT WORTH INTL,INCIDENT,MINOR,GROUND-RAMP,BOEING,737,800,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,945AN,0,0,CFM IN,CFM56 SERIES ,7     ,NULL,COMMERCIAL PILOT,9741,3736,NULL,NULL
20110220007942I,20-FEB-11,NULL,TX,DALLAS/FORT WORTH INTL,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,70504,0,0,P & W ,JT8D SERIES  ,219   ,NULL,NULL,NULL,NULL,NULL,NULL
20110221001709I,21-FEB-11,LATHAM,NY,ALBANY INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,COLGAN AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,338NG,0,0,P&W CA,PW150A       ,NULL,NULL,NULL,0,0,NULL,NULL
20110221002479I,21-FEB-11,GAITHERSBURG,MD,MONTGOMERY COUNTY AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-55,BE-55-E55,NULL,NULL,GENERAL OPERATING RULES,NULL,4513M,0,0,CONT M,IO 520 SERIES,NULL,NULL,COMMERCIAL PILOT,5000,845,NULL,NULL
20110221003089I,21-FEB-11,THOMSON,GA,THOMSON-MCDUFFIE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,224SM,0,0,LYCOMI,0-540 SERIES ,E4C5  ,NULL,PRIVATE PILOT,129,28,NULL,NULL
20110221003469I,21-FEB-11,COLUMBIA,TN,MAURY COUNTY,INCIDENT,MINOR,LANDING: APPROACH,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,5773Q,0,0,LYCOMI,I0360AIB6    ,NULL,1,PRIVATE PILOT,240,101,NULL,NULL
20110222004039I,22-FEB-11,ABBEVILLE,LA,NULL,INCIDENT,MINOR,CLIMB,BELL,BHT-206,NULL,ROTORCRAFT LEASING COMPANY L L C,NULL,AIR TAXI/COMMUTER,NULL,2611 ,0,0,ALLISO,250-C30 SER  ,C30P  ,NULL,COMMERCIAL PILOT,1750,500,NULL,NULL
