aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20170704011989I,04-JUL-17,MONTROSE,CO,MONTROSE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5209U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20170704013839I,04-JUL-17,LITTLE ROCK,AR,NULL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-5,NULL,NULL,ULTRALIGHT VEHICLES,NULL,8310Z,0,0,CONT M,I0-470 SERIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170704013849I,04-JUL-17,HOUMA,LA,HOUMA-TERREBONNE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,201AL,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,145,NULL,NULL,NULL
20170704013859I,04-JUL-17,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,660PC,0,0,LYCOMI,O-360-A1A    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170704013869I,04-JUL-17,MOORESVILLE,IN,NULL,INCIDENT,NONE,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170705009909I,05-JUL-17,PORT HEIDEN,AK,PORT HEIDEN,INCIDENT,MINOR,TAXI,CESSNA,CE-180,CE-180-G,NULL,NULL,GENERAL OPERATING RULES,NULL,4734U,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,7500,550,NULL,NULL
20170705013871I,05-JUL-17,HOLLIS,AK,HOLLIS CLARK BAY,INCIDENT,MINOR,TAXI,DE HAVILLAND-BOMBARDIER,DHC-2,NULL,PIRATE AIRWORKS INC,NULL,AIR TAXI/COMMUTER,NULL,9LB  ,0,0,P&W   ,R-985 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2491,1470,NULL,NULL
20170705018599I,05-JUL-17,MARION,IA,MARION,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,2123T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,302,250,NULL,NULL
20170706012099I,06-JUL-17,MILTON,FL,PETER PRINCE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,3861N,0,0,LYCOMI,I0-360-A1A   ,L-1132,1,PRIVATE PILOT,144,90,NULL,NULL
20170706012349I,06-JUL-17,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,62JW ,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,AIRLINE TRANSPORT,NULL,1430,NULL,NULL
20170706015269I,06-JUL-17,FARMINGTON,NM,FOUR CORNERS RGNL,INCIDENT,MINOR,TAKEOFF: ROTATION,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,3277F,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,214,134,NULL,NULL
20170707013889I,07-JUL-17,BEMIDJI,MN,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,TCRAFT,BC,BC-12-65,NULL,NULL,GENERAL OPERATING RULES,NULL,36054,0,0,CONT M,A&C65 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170707013899I,07-JUL-17,NULL,LA,SHREVEPORT DOWNTOWN,INCIDENT,MINOR,LANDING: ROLLOUT,AVIAT,AVIAT-A,AVIAT-A-1,NULL,NULL,GENERAL OPERATING RULES,NULL,193JT,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,346,11,NULL,NULL
20170707013909I,07-JUL-17,NAPLES,FL,NAPLES MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,750GE,0,0,GE    ,H80          ,NULL,NULL,PRIVATE PILOT,1120,82,NULL,NULL
20170707015279I,07-JUL-17,ADDISON,TX,ADDISON,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B55,NULL,NULL,GENERAL OPERATING RULES,NULL,4167P,0,0,CONT M,IO-550-E     ,NULL,NULL,COMMERCIAL PILOT,7990,65,NULL,NULL
20170707015299I,07-JUL-17,NULL,NULL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,NULL,NULL,ENVOY AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,242NN,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5996,188,NULL,NULL
20170707018519I,07-JUL-17,AUGUSTA,MO,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,5331K,0,0,LYCOMI,IO-360-L2A   ,IO-360,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,700,NULL,NULL
20170707020799I,07-JUL-17,HOUSTON,TX,ELLINGTON FIELD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-B,NULL,NULL,GENERAL OPERATING RULES,NULL,9642X,0,0,CONT M,I0-470 SERIES,NULL,1,AIRLINE TRANSPORT,13800,46,NULL,NULL
20170708007099I,08-JUL-17,FREDERICKSBURG,PA,FARMERS PRIDE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,MAULE,MT-7,MT-7-235,NULL,NULL,GENERAL OPERATING RULES,NULL,136CP,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3100,NULL,NULL,NULL
20170708012179I,08-JUL-17,NULL,GA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,2246S,0,0,CONT M,IO 520 SERIES,N/A   ,1,PRIVATE PILOT,3900,2056,NULL,NULL
20170708013919I,08-JUL-17,ROSHARON,TX,BB AIRPARK,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,DHC-6,DHC-6-100,NULL,NULL,PARACHUTE JUMPING,NULL,169BA,1,1,P&W   ,PT6A SER     ,NULL,NULL,AIRLINE TRANSPORT,10023,NULL,NULL,NULL
20170708013929I,08-JUL-17,AUSTIN,NV,NULL,INCIDENT,MINOR,MANEUVER,ROBSIN,R-44,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,810BK,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20170708013939I,08-JUL-17,WILMINGTON,NC,WILMINGTON INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-260,NULL,NULL,GENERAL OPERATING RULES,NULL,5551J,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,165,88,NULL,NULL
20170709013949I,09-JUL-17,KANKAKEE,IL,GREATER KANKAKEE,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BLANCA,BL-8,BL-8-KCAB,NULL,NULL,GENERAL OPERATING RULES,NULL,5548K,0,0,LYCOMI,I0360 SER    ,H1A   ,1,COMMERCIAL PILOT,4253,500,NULL,NULL
20170709013959I,09-JUL-17,MADDISONVILLE,TN,MONROE COUNTY,INCIDENT,MINOR,LANDING: APPROACH,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,527LB,0,0,AMA/EX,UNKNOWN ENG  ,NULL,1,COMMERCIAL PILOT,2200,210,NULL,NULL
20170709013969I,09-JUL-17,SOLBERG,NJ,SOLBERG-HUNTERDON,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,8098R,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,524,80,NULL,NULL
20170709013979I,09-JUL-17,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,445PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170709019019I,09-JUL-17,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,244AT,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,496,60,NULL,NULL
20170710012079I,10-JUL-17,MONTGOMERY,AL,MONTGOMERY RGNL (DANNELLY FIELD),INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-340,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5827M,0,0,CONT M,TSIO-520 SER ,520   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3200,110,NULL,NULL
20170710013989I,10-JUL-17,MARION,IA,MARION,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77130,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,215,10,NULL,NULL
20170710015389I,10-JUL-17,ALAMOSA,CO,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7149C,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170710023579I,10-JUL-17,WESTHAMPTON BEACH,NY,FRANCIS S GABRESKI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,NULL,2210Q,0,0,LYCOMI,TI0-540 SER  ,L-161-,NULL,PRIVATE PILOT,862,223,NULL,NULL
20170711012309I,11-JUL-17,DELAND,FL,DELAND MUNI-SIDNEY H TAYLOR FIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PACAERO,750XL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,820AB,0,0,P&W CA,PT6A-34      ,NULL,1,NULL,NULL,NULL,NULL,NULL
20170711013999I,11-JUL-17,CAMERON PARK,CA,CAMERON AIRPARK,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-208,CE-208-B,REDDING AERO ENTERPRISES INC,NULL,AIR TAXI/COMMUTER,NULL,9623B,0,0,P&W   ,PT6A SER     ,NULL,1,COMMERCIAL PILOT,1923,NULL,NULL,NULL
20170711014009I,11-JUL-17,FARMINGDALE,NY,REPUBLIC,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,56210,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170711014019I,11-JUL-17,OSCODA,MI,OSCODA-WURTSMITH,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,9921W,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,438,12,NULL,NULL
20170711014079I,11-JUL-17,NEW YORK,NY,NEW YORK SKYPORTS INC,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-208,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,208JB,0,0,P&W CA,PT6A-114A    ,NULL,1,AIRLINE TRANSPORT,12471,NULL,NULL,NULL
20170711015399I,11-JUL-17,COLORADO SPRINGS,CO,BUTTS AAF (FORT CARSON),INCIDENT,NONE,TAKEOFF: ROTATION,DIAMOND,NULL,NULL,DOSS AVIATION,NULL,GENERAL OPERATING RULES,NULL,955DA,0,0,CONT M,IO-240-B     ,NULL,NULL,AIRLINE TRANSPORT,6600,NULL,NULL,NULL
20170711024659I,11-JUL-17,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,445PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170712007969I,12-JUL-17,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,LANDING: ROLLOUT,HONDA,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,20UQ ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3237,20,NULL,NULL
20170712014081I,12-JUL-17,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,TAXI,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,950AX,0,0,P&W CA,PT6A66D      ,NULL,NULL,PRIVATE PILOT,3748,1198,NULL,NULL
20170712014099I,12-JUL-17,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-44,PA-44-180,ATP,NULL,GENERAL OPERATING RULES,NULL,2236D,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,560,NULL,NULL,NULL
20170713014101I,13-JUL-17,NULL,AK,NULL,INCIDENT,MINOR,TAXI,CESSNA,CE-206,CE-206-U206F,SMOKEY BAY AIR INC,NULL,AIR TAXI/COMMUTER,NULL,710MH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,300,NULL,NULL
20170713014119I,13-JUL-17,PACOIMA,CA,WHITEMAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7452P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,229,29,NULL,NULL
20170714011889I,14-JUL-17,SHOSHONI,WY,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,TURBIN,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,181TJ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170714014129I,14-JUL-17,COLUMBUS,OH,OHIO STATE UNIVERSITY,INCIDENT,MINOR,LANDING: TOUCHDOWN,FLIGHT DESIGN,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,178CT,0,0,ROTAX ,912ULS       ,NULL,1,STUDENT,59,59,NULL,NULL
20170714015409I,14-JUL-17,MISSOULA,MT,MISSOULA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CUB CRAFTERS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,97LL ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,6626,9,NULL,NULL
20170714017889I,14-JUL-17,COLUMBIA,CA,COLUMBIA,INCIDENT,MINOR,LANDING: APPROACH,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6725U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22230,603,NULL,NULL
20170715014139I,15-JUL-17,LA PORTE,TX,LA PORTE MUNI,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CITATION 550 II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,987CJ,0,0,P&W CA,JT15D-4      ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8100,360,NULL,NULL
20170715014149I,15-JUL-17,MONTICELLO,IL,THORP,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-188,CE-188-TC,FLYING ILLINI AG SERVICES LLC,NULL,AGRICULTURAL,NULL,4911J,0,0,CONT M,TSIO-520 SER ,UNKNOW,1,COMMERCIAL PILOT,8916,NULL,NULL,NULL
20170715014159I,15-JUL-17,KANSAS CITY,MO,CHARLES B. WHEELER DOWNTOWN,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22T,NULL,NULL,GENERAL OPERATING RULES,NULL,411SE,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,530,370,NULL,NULL
20170715014449I,15-JUL-17,TIPTON,IA,MATHEWS MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,ERCO,ERCO-415,ERCO-415-C,NULL,NULL,GENERAL OPERATING RULES,NULL,94174,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,245,25,NULL,NULL
20170716011809I,16-JUL-17,DUBOIS,WY,NULL,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,BELL,BHT-407,NULL,CLASSIC HELICOPTER GROUP LLC,NULL,AIR TAXI/COMMUTER,NULL,407FC,0,0,ALLISO,250 SERIES   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3180,550,NULL,NULL
20170716014459I,16-JUL-17,CONCORD,CA,BUCHANAN FIELD,INCIDENT,MINOR,TAXI,COZY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,787T ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,450,NULL,NULL,NULL
20170716014469I,16-JUL-17,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,MINOR,UNKNOWN,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,NULL,24MT ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,345,100,NULL,NULL
20170716014479I,16-JUL-17,NAPA,CA,NAPA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,210SL,0,0,CONT M,TSIO-520 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20170716014549I,16-JUL-17,TRUCKEE,CA,TRUCKEE-TAHOE,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,301JH,0,0,NONE  ,NONE         ,NULL,NULL,PRIVATE PILOT,602,458,NULL,NULL
20170717014569I,17-JUL-17,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DIAMOND,NULL,NULL,PROFESSIONAL FLIGHT TRANSPORT INC,NULL,PILOT SCHOOLS,NULL,58HH ,0,0,CONTIN,IO-240-B     ,N/A   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3450,422,NULL,NULL
20170718012319I,18-JUL-17,CRESCENT CITY,FL,MOUNT ROYAL,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77P  ,0,0,LYCOMI,IO-360-A1A   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,250,NULL,NULL
20170718014579I,18-JUL-17,LINDEN,NJ,LINDEN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-K,NULL,NULL,GENERAL OPERATING RULES,NULL,3152Q,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,248,128,NULL,NULL
20170718014589I,18-JUL-17,SANTA TERESA,NM,DONA ANA COUNTY AT SANTA TERESA,INCIDENT,MINOR,TAXI,BEECH,BE-200,BE-200-B200,NULL,NULL,GENERAL OPERATING RULES,NULL,177LA,0,0,P&W   ,PT6A SER     ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4150,450,NULL,NULL
20170719014599I,19-JUL-17,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,OTHER-SPECIFY,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,940DL,0,0,P & W ,JT8D SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170719014609I,19-JUL-17,NULL,NY,NULL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-206,CE-206-P206,NULL,NULL,GENERAL OPERATING RULES,NULL,2608X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,4500,1500,NULL,NULL
20170719014619I,19-JUL-17,BABYLON,NY,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ROBSIN,R-44,NULL,AWESOME FLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,188DD,0,0,LYCOMI,IO-540-AE1A5 ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1953,NULL,NULL,NULL
20170719014629I,19-JUL-17,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,3547H,0,0,NULL,NULL,NULL,1,STUDENT,40,40,NULL,NULL
20170719014669I,19-JUL-17,BRENHAM,TX,BRENHAM MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,422AK,0,0,CONT M,IO-550-N     ,NULL,1,PRIVATE PILOT,290,NULL,NULL,NULL
20170720011919I,20-JUL-17,BOZEMAN,MT,BOZEMAN YELLOWSTONE INTL,INCIDENT,MINOR,DESCENT,CESSNA,CE-175,CE-175-A,NULL,NULL,GENERAL OPERATING RULES,NULL,8051T,0,0,CONT M,GO-300 SERIES,NULL,1,PRIVATE PILOT,135,15,NULL,NULL
20170720014699I,20-JUL-17,NULL,CA,PALM SPRINGS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6157P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,845,NULL,NULL
20170720014709I,20-JUL-17,CHESTERFIELD,VA,CHESTERFIELD COUNTY,INCIDENT,MINOR,LANDING: APPROACH,LANCAIR,LC-42,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,964SG,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,62,NULL,NULL
20170720018399I,20-JUL-17,DUBUQUE,IA,DUBUQUE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAMER,AT-6,AT-6-D,NULL,NULL,GENERAL OPERATING RULES,NULL,515SA,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,4700,251,NULL,NULL
20170721014719I,21-JUL-17,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-206,CE-206-U206G,LAKE AND PENINSULA AIRLINES INC,NULL,AIR TAXI/COMMUTER,NULL,9909Z,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6100,130,NULL,NULL
20170721014729I,21-JUL-17,GEORGETOWN,TN,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,CE-152-A,NULL,NULL,GENERAL OPERATING RULES,NULL,7321B,0,0,LYCOMI,O-235 SERIES ,O-235 ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1620,325,NULL,NULL
20170721014739I,21-JUL-17,GREEN BAY,WI,AUSTIN STRAUBEL INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,3035N,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,1100,20,NULL,NULL
20170721014749I,21-JUL-17,KING SALMON,AK,KING SALMON,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-170,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3922V,0,0,CONT M,C145 SERIES  ,UNKNOW,1,PRIVATE PILOT,228,86,NULL,NULL
20170722011799I,22-JUL-17,LANDER,WY,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,TAYLORCRAFT,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,234JT,0,0,JABIRU,2200         ,NULL,NULL,NULL,650,303,NULL,NULL
20170722012089I,22-JUL-17,PENSACOLA,FL,PENSACOLA GULF COAST RGNL,INCIDENT,MINOR,TAXI,CESSNA,CE-421,CE-421-B,NULL,NULL,GENERAL OPERATING RULES,NULL,770CS,0,0,CONT M,GTSIO-520-C  ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12299,5,NULL,NULL
20170722014759I,22-JUL-17,DANVILLE,IN,HENDRICKS COUNTY-GORDON GRAHAM FLD,INCIDENT,MINOR,LANDING: ROLLOUT,NANCHNG,CJ-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,357AB,0,0,HOUSAI,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,3125,1600,NULL,NULL
20170722014769I,22-JUL-17,ATCHISON,KS,AMELIA EARHART,INCIDENT,MINOR,LANDING: TOUCHDOWN,CHRIS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,304DR,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,3250,1150,NULL,NULL
20170722014779I,22-JUL-17,MASTERSON,TX,MOORE COUNTY,INCIDENT,MINOR,MANEUVER,AIRTRC,AT-502,AT-502-B,WOOD FLYING INC,NULL,AGRICULTURAL,NULL,4200S,0,0,P&W CA,PT6A-34AG    ,NULL,NULL,COMMERCIAL PILOT,14914,5000,NULL,NULL
20170722014781I,22-JUL-17,ANCHORAGE,AK,LAKE HOOD,INCIDENT,MINOR,TAXI,CESSNA,CE-206,CE-206-U206G,SMOKEY BAY AIR INC,NULL,AIR TAXI/COMMUTER,NULL,756ZV,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20170722014799I,22-JUL-17,MARKESAN,WI,NULL,INCIDENT,MINOR,HOVER-HOLDING,TCRAFT,BC,BC-12-D,NULL,NULL,GENERAL OPERATING RULES,NULL,43754,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,1832,680,NULL,NULL
20170722014809I,22-JUL-17,READINGTON,NJ,SOLBERG-HUNTERDON,INCIDENT,MINOR,DESCENT,PIPER,PA-46,PA-46-350P,NULL,NULL,GENERAL OPERATING RULES,NULL,325MR,0,0,LYCOMI,TI0-540-AE2A ,L-1164,NULL,NULL,NULL,NULL,NULL,NULL
