aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20160708010869I,08-JUL-16,BLUFFTON,OH,NULL,INCIDENT,DESTROYED,MANEUVER,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160708011879I,08-JUL-16,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CITATIONJET (C525),NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,525CK,0,0,WILLIA,FJ 44 SERIES ,NULL,1,AIRLINE TRANSPORT,7700,5400,NULL,NULL
20160708011889I,08-JUL-16,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,TAXI,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,822DC,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,490,370,NULL,NULL
20160709010879I,09-JUL-16,SARANAC LAKE,NY,ADIRONDACK RGNL,INCIDENT,MINOR,TAXI,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,1028W,0,0,CONT M,I0-470 SERIES,NULL,NULL,COMMERCIAL PILOT,2490,1670,NULL,NULL
20160709010899I,09-JUL-16,FLETCHER,NC,ASHEVILLE RGNL,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,NULL,52128,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,618,450,NULL,NULL
20160709010909I,09-JUL-16,STANCHFIELD,MN,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NAVAL,N-3N,N-3N-3,NULL,NULL,GENERAL OPERATING RULES,NULL,44874,0,0,LYCOMI,R680-13      ,UNKNOW,NULL,AIRLINE TRANSPORT,25201,65,NULL,NULL
20160709010919I,09-JUL-16,POLSON,MT,KALISPELL CITY,INCIDENT,MINOR,OTHER-SPECIFY,HUGHES,HU-269,HU-269-C1,NULL,NULL,GENERAL OPERATING RULES,NULL,1624B,0,0,LYCOMI,HIO-360 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,31000,1200,NULL,NULL
20160709011919I,09-JUL-16,KISSIMMEE,FL,FLY HIGH,INCIDENT,MINOR,DESCENT,ROBSIN,R-44,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,444SK,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160709016709I,09-JUL-16,PUEBLO,CO,PUEBLO MEMORIAL,INCIDENT,MINOR,GROUND-RAMP,MCDONNELL-DOUGLAS-BOEING,DC-10,30,NULL,NULL,GENERAL OPERATING RULES,NULL,522AX,0,0,GE    ,CF6-50 SER   ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20160710010929I,10-JUL-16,WALDRON,MO,NOAHS ARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-90,BE-90-B90,NULL,NULL,GENERAL OPERATING RULES,NULL,9838Z,0,0,P&W   ,PT6A SER     ,PT6A-2,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14400,736,NULL,NULL
20160710010939I,10-JUL-16,INDIANAPOLIS,IN,EAGLE CREEK AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-58,BE-58-P,NULL,NULL,GENERAL OPERATING RULES,NULL,7SS  ,0,0,CONT M,TSIO-520-WB  ,NULL,2,PRIVATE PILOT,1932,390,NULL,NULL
20160710013819I,10-JUL-16,SALT LAKE CITY,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,2198S,0,0,LYCOMI,0-540 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160711011019I,11-JUL-16,PLYMOUTH,MA,PLYMOUTH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-32,PA-32-R301,NULL,NULL,GENERAL OPERATING RULES,NULL,84023,0,0,LYCOMI,IO-540 SER   ,UNKNOW,NULL,PRIVATE PILOT,709,NULL,NULL,NULL
20160711011949I,11-JUL-16,MURCHISON,TX,ECHO LAKE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6039W,0,0,LYCOMI,0-320 SERIES ,O-320-,NULL,PRIVATE PILOT,1249,950,NULL,NULL
20160711024979I,11-JUL-16,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5269D,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,NULL,633,34,NULL,NULL
20160712016529I,12-JUL-16,PLYMOUTH,NH,PLYMOUTH MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2628R,0,1,ROTAX ,582          ,NULL,NULL,NULL,247,NULL,NULL,NULL
20160712020239I,12-JUL-16,FAYETTVILLE,GA,WILLOW POND AVIATION INC,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-18,BE-18-C18S,NULL,NULL,GENERAL OPERATING RULES,NULL,7381C,0,0,P&W   ,R-985 SERIES ,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20160712020259I,12-JUL-16,MYRTLE BEACH,SC,MYRTLE BEACH INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,188Y ,0,0,CONT M,I0-470 SERIES,NULL,NULL,COMMERCIAL PILOT,1531,7,NULL,NULL
20160713009029I,13-JUL-16,KENOSHA,WI,KENOSHA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,1698R,0,0,LYCOMI,0-540 SERIES ,J3CSD ,1,PRIVATE PILOT,2012,514,NULL,NULL
20160713016339I,13-JUL-16,GRAND ISLAND,NY,MESMER,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-B,NULL,NULL,PARACHUTE JUMPING,NULL,7156E,0,1,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160714006579I,14-JUL-16,COLUMBIA,TN,MAURY COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,16422,0,0,LYCOMI,I0360 SER    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160714011959I,14-JUL-16,ATHENS,GA,ATHENS/BEN EPPS,INCIDENT,MINOR,TAXI,YAKOVLEV,YAK-52,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,30HT ,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20160714011969I,14-JUL-16,SAVANNAH,GA,SAVANNAH/HILTON HEAD INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,6123T,0,0,LYCOMI,0-540 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160715009099I,15-JUL-16,WENTWORTH,MO,NULL,INCIDENT,MINOR,MANEUVER,PIPER,PA-25,PA-25-235,NULL,NULL,AGRICULTURAL,NULL,4467Y,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,323,32,NULL,NULL
20160715011989I,15-JUL-16,BROWNSVILLE,TX,BROWNSVILLE/SOUTH PADRE ISLAND INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,93260,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20160715011999I,15-JUL-16,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-34,PA-34-200,US AVIATION ACADEMY,NULL,PILOT SCHOOLS,NULL,852AT,0,0,LYCOMI,I0360 SER    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160715013789I,15-JUL-16,JACKSON,MI,NULL,INCIDENT,MINOR,LANDING: APPROACH,AEROSTAR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,36497,0,0,N/A   ,N/A          ,N/A   ,NULL,PRIVATE PILOT,180,180,NULL,NULL
20160715020409I,15-JUL-16,SAN JUAN,PR,FERNANDO LUIS RIBAS DOMINICCI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-200,BE-200-B200,NULL,NULL,GENERAL OPERATING RULES,NULL,111MQ,0,0,P&W   ,PT6A SER     ,NULL,2,AIRLINE TRANSPORT,4500,500,NULL,NULL
20160716011099I,16-JUL-16,BOLIVAR,TN,WILLIAM L. WHITEHURST FIELD,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-177,CE-177-A,NULL,NULL,PILOT SCHOOLS,NULL,177KR,0,0,NULL,NULL,NULL,1,STUDENT,68,53,NULL,NULL
20160716011149I,16-JUL-16,ELLINGTON,CT,ELLINGTON,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-208,CE-208-B,NULL,NULL,PARACHUTE JUMPING,NULL,9479B,0,1,P&W   ,PT6A SERIES  ,A     ,1,NULL,NULL,NULL,NULL,NULL
20160716012019I,16-JUL-16,GAINESVILLE,FL,GAINESVILLE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,89933,0,0,LYCOMI,0-235 SERIES ,NULL,1,STUDENT,72,72,NULL,NULL
20160716012029I,16-JUL-16,PEARLAND,TX,PEARLAND RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,800MS,0,0,LYCOMI,TI0-540 SER  ,NULL,1,PRIVATE PILOT,211,30,NULL,NULL
20160716012039I,16-JUL-16,CONROE,TX,LONE STAR EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-V35,NULL,NULL,GENERAL OPERATING RULES,NULL,9423S,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT,27600,200,NULL,NULL
20160717012049I,17-JUL-16,LAKE WALES,FL,RIVER RANCH RESORT,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,9134M,0,0,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160717012399I,17-JUL-16,KENDALL,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28R,PA-28R-201,NULL,NULL,GENERAL OPERATING RULES,NULL,808ND,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160717012409I,17-JUL-16,LITTLE ROCK,AR,BILL AND HILLARY CLINTON NATIONAL/ADAMS FI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9996R,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,246,119,NULL,NULL
20160718012419I,18-JUL-16,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,143ND,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,173,83,NULL,NULL
20160718012439I,18-JUL-16,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,LANDING: APPROACH,MAULE,M-7,M-7-235,NULL,NULL,GENERAL OPERATING RULES,NULL,359FS,0,0,LYCOMI,0-340 SERIES ,NULL,NULL,PRIVATE PILOT,6000,186,NULL,NULL
20160718012459I,18-JUL-16,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,MCDONNELL-DOUGLAS-BOEING,MD-80,88,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,402NV,0,0,P & W ,JT8D SERIES  ,219   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,21221,NULL,NULL,NULL
20160718013529I,18-JUL-16,GLEN BURNIE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,TAKEOFF: ROTATION,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,428WN,0,0,CFM IN,CFM56 SERIES ,888457,NULL,NULL,NULL,NULL,NULL,NULL
20160719011269I,19-JUL-16,NULL,AK,NULL,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,CESSNA,CE-206,CE-206-U206C,COOK INLET AVIATION LLC,NULL,AIR TAXI/COMMUTER,NULL,3985G,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,7000,NULL,NULL
20160719011279I,19-JUL-16,LEWISBERRY,PA,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,PRIVATE PILOT,450,350,NULL,NULL
20160719011289I,19-JUL-16,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-R301T,NULL,NULL,GENERAL OPERATING RULES,NULL,269Z ,0,0,LYCOMI,TI0-540 SER  ,TIO-54,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3371,19,NULL,NULL
20160719011299I,19-JUL-16,MORRISTOWN,NJ,MORRISTOWN MUNI,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5176R,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,925,85,NULL,NULL
20160719011319I,19-JUL-16,BISMARCK,ND,BISMARCK MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-18,PA-18-A150,NULL,NULL,GENERAL OPERATING RULES,NULL,3690A,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160719024199I,19-JUL-16,NEWPORT,OR,NEWPORT MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-310,CE-310-H,NULL,NULL,GENERAL OPERATING RULES,NULL,1135Q,0,0,CONT M,I0-470 SERIES,NULL,2,NULL,NULL,NULL,NULL,NULL
20160719024259I,19-JUL-16,NULL,AK,NULL,INCIDENT,SUBSTANTIAL,TAXI,CESSNA,CE-206,CE-206-U206G,K BAY AIR LLC,NULL,AIR TAXI/COMMUTER,NULL,7269N,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,90,NULL,NULL
20160719025299I,19-JUL-16,KNOXVILLE,TN,KNOXVILLE DOWNTOWN ISLAND,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,13608,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,40,40,NULL,NULL
20160720008709I,20-JUL-16,CORVALLIS,OR,CORVALLIS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,WSK-PZL MIELEC,M26,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,260AW,0,0,LYCOMI,AEIO-540 SER ,NULL,NULL,PRIVATE PILOT,2400,409,NULL,NULL
20160720011349I,20-JUL-16,BEDFORD,MA,LAURENCE G HANSCOM FLD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28R,PA-28R-200,NULL,NULL,PILOT SCHOOLS,NULL,413EF,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,746,NULL,NULL,NULL
20160720011351I,20-JUL-16,BEDFORD,MA,LAURENCE G HANSCOM FLD,INCIDENT,MINOR,TAXI,PIPER,PA-46,PA-46-350P,NULL,NULL,GENERAL OPERATING RULES,NULL,455TW,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,545,170,NULL,NULL
20160720012469I,20-JUL-16,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,NONE,DESCENT,PIPER,PA-28,PA-28-161,NULL,NULL,PILOT SCHOOLS,NULL,280FT,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160720012479I,20-JUL-16,AVALON,CA,CATALINA,INCIDENT,MINOR,TAXI,CESSNA,CE-310,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,116BG,0,0,CONT M,O-470 SERIES ,NULL,2,NULL,NULL,NULL,NULL,NULL
20160720015219I,20-JUL-16,BAY CITY,TX,BAY CITY MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,9683M,0,0,LYCOMI,O&VO-360 SER ,NULL,1,STUDENT,86,70,NULL,NULL
20160721011369I,21-JUL-16,COLUMBIA,MO,COLUMBIA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,NAVION,NAV-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,91488,0,0,CONT M,E185 SERIES  ,NULL,1,COMMERCIAL PILOT,2053,40,NULL,NULL
20160721011389I,21-JUL-16,ROMEOVILLE,IL,LEWIS UNIVERSITY,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-182,CE-182-R,NULL,NULL,PILOT SCHOOLS,NULL,35BH ,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,140,35,NULL,NULL
20160721012489I,21-JUL-16,RIVERDALE,CA,NULL,INCIDENT,MINOR,MANEUVER,GRUMAN,G-164,G-164-A,"HUGHES, BRIAN D",NULL,AGRICULTURAL,NULL,9926 ,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,4000,3000,NULL,NULL
20160721013539I,21-JUL-16,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NONE,TAXI,AIRBUS,A320,200,AMERICAN AIRLINES INC AND/OR US AIRWAYS INC,NULL,AIR CARRIER/COMMERCIAL,NULL,108UW,0,24,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160721020669I,21-JUL-16,RENO,NV,RENO/TAHOE INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,HORIZON AIR INDUSTRIES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,415QX,0,0,P&W CA,PW150A       ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160722012509I,22-JUL-16,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-76,NULL,NULL,NULL,PILOT SCHOOLS,NULL,2007E,0,0,LYCOMI,O&VO-360 SER ,NULL,2,COMMERCIAL PILOT,2208,57,NULL,NULL
20160722012519I,22-JUL-16,LA VERNE,CA,BRACKETT FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,960MS,0,0,LYCOMI,IO360        ,L2A   ,1,STUDENT,28,28,NULL,NULL
20160723011429I,23-JUL-16,LIBERAL,KS,LIBERAL MID-AMERICA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4550V,0,0,CONT M,E185 SERIES  ,NULL,NULL,PRIVATE PILOT,391,194,NULL,NULL
20160723011439I,23-JUL-16,GRANT,NE,GRANT MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,VELOCITY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,84KJ ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,3500,350,NULL,NULL
20160723011469I,23-JUL-16,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-5A,NULL,NULL,GENERAL OPERATING RULES,NULL,4834U,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,2733,1477,NULL,NULL
20160723012529I,23-JUL-16,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,DESCENT,DIAMOND,DIAMOND-40,NULL,SUNRISE AVIATION,NULL,GENERAL OPERATING RULES,NULL,321CK,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,291,135,NULL,NULL
20160723016459I,23-JUL-16,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-182,CE-182-A,NULL,NULL,GENERAL OPERATING RULES,NULL,3984D,0,0,CONT M,O-470 SERIES ,L     ,1,PRIVATE PILOT,471,343,NULL,NULL
20160724011479I,24-JUL-16,AFTON,IA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,9492E,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,230,230,NULL,NULL
20160724011489I,24-JUL-16,OLATHE,KS,JOHNSON COUNTY EXECUTIVE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-60,PA-60-601,NULL,NULL,GENERAL OPERATING RULES,NULL,54AJ ,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,AIRLINE TRANSPORT,10400,60,NULL,NULL
20160724011509I,24-JUL-16,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,NULL,999JW,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,1750,1226,NULL,NULL
20160724011529I,24-JUL-16,BISMARCK,ND,BISMARCK MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,176LL,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20160724011539I,24-JUL-16,REDMOND,OR,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LEGACY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,444XD,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160724013619I,24-JUL-16,PERRY,NY,PERRY-WARSAW,INCIDENT,NONE,OTHER-SPECIFY,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160724013779I,24-JUL-16,TAYLORVILLE,IL,TAYLORVILLE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,669CS,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,400,250,NULL,NULL
20160724019039I,24-JUL-16,CUSHING,OK,NULL,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-182,CE-182-B,NULL,NULL,PARACHUTE JUMPING,NULL,7198E,1,0,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160725011559I,25-JUL-16,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,99420,0,0,P & W ,R-2800-79    ,NULL,NULL,PRIVATE PILOT,8800,110,NULL,NULL
20160725013659I,25-JUL-16,NULL,NULL,CHICAGO MIDWAY INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,CANADAIR-BOMBARDIER,CHALLENGER,601,DALLAS CITY POLICE AVIATION DEPARTMENT,NULL,GENERAL OPERATING RULES,NULL,721G ,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,27706,NULL,NULL,NULL
20160726011579I,26-JUL-16,CHANTILLY,VA,WASHINGTON DULLES INTL,INCIDENT,NONE,TAKEOFF: ROTATION,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,362PH,0,0,P&W CA,PW123        ,PW123D,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5336,3429,NULL,NULL
20160726011599I,26-JUL-16,BUTTE,MT,BERT MOONEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,AGUSTA,NULL,NULL,LIFE FLIGHT NETWORK LLC,NULL,GENERAL OPERATING RULES,NULL,596LF,0,0,P&W CA,PT6B-37A     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4300,800,NULL,NULL
20160726012549I,26-JUL-16,SARASOTA,FL,SARASOTA/BRADENTON INTL,INCIDENT,MINOR,CLIMB,CESSNA,CE-162,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6056V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,600,239,NULL,NULL
20160727008209I,27-JUL-16,HYSHAM,MT,HYSHAM,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-B,NULL,NULL,GENERAL OPERATING RULES,NULL,7423X,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,4800,4800,NULL,NULL
20160727011609I,27-JUL-16,DAVENPORT,IA,DAVENPORT MUNI,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-23,BE-23-A24R,NULL,NULL,GENERAL OPERATING RULES,NULL,8052R,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,347,72,NULL,NULL
20160727012559I,27-JUL-16,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,MINOR,TAXI,PIPER,PA-32,PA-32-300,NULL,NULL,GENERAL OPERATING RULES,NULL,4195W,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,361,12,NULL,NULL
20160727016279I,27-JUL-16,BUTLER,PA,BUTLER COUNTY/K W SCHOLTER FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-690,GA-690-A,NULL,NULL,GENERAL OPERATING RULES,NULL,121JW,0,0,AIRESE,TPE331 SERIES,NULL,2,AIRLINE TRANSPORT,9500,NULL,NULL,NULL
20160727017699I,27-JUL-16,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-152,NULL,US AVIATION GROUP,NULL,PILOT SCHOOLS,NULL,4702P,0,0,LYCOMI,0-235 SERIES ,NULL,1,STUDENT,44,44,NULL,NULL
