aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20100919051549I,19-SEP-10,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,TAXI,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,369PH,0,0,P&W CA,PW123        ,PW123D,NULL,AIRLINE TRANSPORT,5474,2267,NULL,NULL
20100920046529I,20-SEP-10,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CRJ REGIONAL JET,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,300DG,0,0,HONEYW,AS907-1-1A   ,NULL,NULL,NULL,0,0,NULL,NULL
20100920046589I,20-SEP-10,OCALA,FL,OCALA INTL-JIM TAYLOR FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-L,AIR AMERICA FLIGHT CENTER,NULL,GENERAL OPERATING RULES,NULL,9810G,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,90,20,NULL,NULL
20100920047849I,20-SEP-10,GREELEY,NE,NULL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,5990V,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,4000,0,NULL,NULL
20100921045851I,21-SEP-10,HOQUIAM,WA,BOWERMAN,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,62879,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,49,49,NULL,NULL
20100921046289I,21-SEP-10,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,216CF,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,301,59,NULL,NULL
20100921046739I,21-SEP-10,NULL,AZ,WINDOW ROCK,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-K35,NULL,NULL,GENERAL OPERATING RULES,NULL,3081C,0,0,CONT M,I0-470 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,870,35,NULL,NULL
20100921047069I,21-SEP-10,WILLIAMSBURG,VA,WILLIAMSBURG-JAMESTOWN,INCIDENT,MINOR,TAXI,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,49260,0,0,LYCOMI,0-235 SERIES ,NULL,1,PRIVATE PILOT,600,150,NULL,NULL
20100921047469I,21-SEP-10,MARYVILLE,MO,NULL,INCIDENT,NONE,DESCENT,CESSNA,CE-150,CE-150-L,NULL,NULL,GENERAL OPERATING RULES,NULL,6966G,0,0,LYCOMI,O-200 SERIES ,NULL,1,PRIVATE PILOT,194,101,NULL,NULL
20100921048529I,21-SEP-10,TONOPAH,NV,TONOPAH,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-337,CE-337-T337G,NULL,NULL,GENERAL OPERATING RULES,NULL,11WS ,0,0,CONT M,IO-360 SER   ,NULL,2,PRIVATE PILOT,1200,350,NULL,NULL
20100921053819I,21-SEP-10,HARLEM,GA,NULL,INCIDENT,MINOR,OTHER-SPECIFY,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100922048859I,22-SEP-10,ZEPHYRHILLS,FL,ZEPHYRHILLS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,9058V,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2079,1200,NULL,NULL
20100922049819I,22-SEP-10,NULL,NULL,NORFOLK INTL,INCIDENT,MINOR,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,8694A,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100922055829I,22-SEP-10,NULL,NULL,KABUL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MCDONNELL-DOUGLAS-BOEING,MD-11,FREIGHTER,WORLD AIRWAYS INC,NULL,AIR CARRIER/COMMERCIAL,NULL,279WA,0,0,P & W ,PW4460       ,NULL,NULL,COMMERCIAL PILOT,12000,NULL,NULL,NULL
20100923047229I,23-SEP-10,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,611FT,0,0,LYCOMI,0-320 SERIES ,D36   ,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1300,1300,NULL,NULL
20100923047759I,23-SEP-10,MEXICO BEACH,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,9228H,0,0,LYCOMI,0-320 SERIES ,180 HO,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20100923048169I,23-SEP-10,TIFTON,GA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,GULSTM,GA-114,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,114MT,0,0,LYCOMI,TI0-540 SER  ,UNKNOW,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2400,1800,NULL,NULL
20100923055809I,23-SEP-10,KOTZEBUE,AK,RALPH WIEN MEMORIAL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,RAYTHEON,1900,C-1,FRONTIER FLYING SERVICE INC,NULL,AIR CARRIER/COMMERCIAL,NULL,575X ,0,0,P&W   ,PT6A SER     ,NULL,2,NULL,NULL,NULL,NULL,NULL
20100924045439I,24-SEP-10,WEST HELENA,AR,THOMPSON-ROBBINS,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,8188R,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,667,35,NULL,NULL
20100924046789I,24-SEP-10,HAILEY,ID,FRIEDMAN MEMORIAL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-210,CE-210-T210M,CONYAN AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,6689B,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2352,40,NULL,NULL
20100924046889I,24-SEP-10,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-9,RV-9-A,NULL,NULL,GENERAL OPERATING RULES,NULL,4774L,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,293,217,NULL,NULL
20100924048879I,24-SEP-10,APPLE VALLEY,CA,APPLE VALLEY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AERMER,AERMER-F8L,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,772SF,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3500,0,NULL,NULL
20100925045909I,25-SEP-10,JAMAICA,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CANADAIR-BOMBARDIER,CRJ900 REGIONAL JET,NULL,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,133EV,0,0,GE    ,CF34-8C5     ,NULL,NULL,AIRLINE TRANSPORT,6887,3138,NULL,NULL
20100925047109I,25-SEP-10,WINNER,SD,WINNER RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MAULE,M-4,M-4-BEEDEE,NULL,NULL,GENERAL OPERATING RULES,NULL,9804M,0,0,CONT M,IO-360 SER   ,360   ,NULL,PRIVATE PILOT,515,314,NULL,NULL
20100925047609I,25-SEP-10,LIBERAL,KS,LIBERAL MID-AMERICA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIETENPOL,AIRCAMPER,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,28WH ,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,280,35,NULL,NULL
20100925047839I,25-SEP-10,MCCALL,ID,NULL,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-206,CE-206-TU206F,MCCALL AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,922MA,0,0,CONT M,TSIO-520 SER ,NULL,1,AIRLINE TRANSPORT,14000,10000,NULL,NULL
20100925055109I,25-SEP-10,NULL,AZ,PHOENIX-MESA GATEWAY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,EMBRAER,EMB-500,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,664RM,0,0,P&W CA,PW617F-E     ,NULL,NULL,NULL,0,0,NULL,NULL
20100926045449I,26-SEP-10,BRANDON,SD,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,RANS,S-18,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2300S,0,0,LYCOMI,O-360-C4P    ,NULL,NULL,NULL,0,0,NULL,NULL
20100926046539I,26-SEP-10,SCHAUMBURG,IL,SCHAUMBURG RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,18468,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1011,250,NULL,NULL
20100926048469I,26-SEP-10,PLAINFIELD,IN,INDIANAPOLIS INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124,NULL,NULL,GENERAL OPERATING RULES,NULL,274HM,0,0,GARRET,TFE 731 SER  ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17000,2500,NULL,NULL
20100926048569I,26-SEP-10,WARNER SPRINGS,CA,WARNER SPRINGS,INCIDENT,MINOR,TAXI,STEMME,S10,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,358DS,0,0,BOMBAR,ROTAX 914 F2 ,NULL,NULL,PRIVATE PILOT,0,0,NULL,NULL
20100927045929I,27-SEP-10,NULL,NULL,NULL,INCIDENT,MINOR,TAKEOFF: ROTATION,BELL,BHT-206,BHT-206-L3,COLORADO MOUNTAIN HELICOPTERS LLC,NULL,GENERAL OPERATING RULES,NULL,6122 ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20100927047789I,27-SEP-10,VALKARIA,FL,VALKARIA,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28R,PA-28R-201,FLIGHT SAFETY,NULL,PILOT SCHOOLS,NULL,38604,0,0,NULL,NULL,NULL,NULL,STUDENT,280,84,NULL,NULL
20100927049809I,27-SEP-10,CARTHAGE,NC,MOORE COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,RAYTHEON,RA-390,NULL,CAPE AIR NOMINEES,NULL,GENERAL OPERATING RULES,NULL,20VA ,0,0,WILLIA,FJ44-2A      ,NULL,2,AIRLINE TRANSPORT,4200,550,NULL,NULL
20100928046019I,28-SEP-10,NULL,MT,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,STNSON,SR-108,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,316C ,0,0,FRANKL,6A4          ,165-B3,NULL,PRIVATE PILOT,1000,700,NULL,NULL
20100928046069I,28-SEP-10,IDAHO FALLS,ID,IDAHO FALLS RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-90,BE-90-F90,NULL,NULL,GENERAL OPERATING RULES,NULL,124BK,0,0,P&W   ,PT6A SER     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2200,700,NULL,NULL
20100928046599I,28-SEP-10,REASNOR,IA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,SIDCON,FIREFLY-8,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3181A,0,0,NONE  ,NONE         ,N/A   ,NULL,COMMERCIAL PILOT,550,250,NULL,NULL
20100928054549I,28-SEP-10,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,PIPER,PA-31,PA-31-350,FLY 4 YOU INC,NULL,AIR TAXI/COMMUTER,NULL,46FA ,0,0,CONT M,TIO 541 SERIE,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100928056049I,28-SEP-10,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,MINOR,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,498CA,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6313,3785,NULL,NULL
20100929046439I,29-SEP-10,IMPERIAL,CA,IMPERIAL COUNTY,INCIDENT,SUBSTANTIAL,MANEUVER,AYRES CORPORATION,AYRES-S2,AYRES-S2-R,D S DUSTERS INC,NULL,AGRICULTURAL,NULL,8860Q,0,0,P&W   ,R1340 SERIES ,R-1340,NULL,COMMERCIAL PILOT,40500,0,NULL,NULL
20100929047819I,29-SEP-10,MILLVILLE,NJ,MILLVILLE MUNI,INCIDENT,MINOR,TAXI,CESSNA,CITATION 500 I,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,712MB,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16000,5000,NULL,NULL
20100929048389I,29-SEP-10,LEXINGTON,KY,BLUE GRASS,INCIDENT,MINOR,TAXI,STNSON,SR-10,SR-10-A,NULL,NULL,GENERAL OPERATING RULES,NULL,36702,0,0,FRANKL,4AC199D&E SER,NULL,NULL,PRIVATE PILOT,2354,377,NULL,NULL
20100929048659I,29-SEP-10,TRUCKEE,CA,TRUCKEE-TAHOE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-421,CE-421-C,NULL,NULL,GENERAL OPERATING RULES,NULL,725DC,0,0,CONT M,GTSIO-520-N  ,NULL,2,PRIVATE PILOT,0,500,NULL,NULL
20100929050279I,29-SEP-10,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,NONE,DESCENT,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,257WN,0,2,CFM IN,CFM56-7B24   ,NULL,NULL,NULL,0,0,NULL,NULL
20100929055779I,29-SEP-10,WARWICK,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-310,CE-310-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,7601Q,0,0,CONT M,I0-470-VO    ,470   ,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20100930046329I,30-SEP-10,MONTGOMERY,AL,MONTGOMERY RGNL (DANNELLY FIELD),INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,13592,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,26,26,NULL,NULL
20100930046819I,30-SEP-10,BATON ROUGE,LA,"BATON ROUGE METROPOLITAN, RYAN FIELD",INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,BATON ROUGE FLIGHT INSTRUCTION,NULL,GENERAL OPERATING RULES,NULL,4733D,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,62,62,NULL,NULL
20100930047439I,30-SEP-10,BIGFORK,MT,FERNDALE AIRFIELD,INCIDENT,MINOR,TAXI,CESSNA,CE-182,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6422A,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,1250,600,NULL,NULL
20100930048579I,30-SEP-10,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,5218A,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,372,272,NULL,NULL
20100930048669I,30-SEP-10,MESA,AZ,PHOENIX-MESA GATEWAY,INCIDENT,MINOR,TAXI,EXTRA,EXTRA-EA,EXTRA-EA-300L,NULL,NULL,GENERAL OPERATING RULES,NULL,477SF,0,0,LYCOMI,AEIO-540 SER ,NULL,NULL,AIRLINE TRANSPORT,6235,3820,NULL,NULL
20100930048959I,30-SEP-10,CORONA,CA,CORONA MUNI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-320,CE-320-C,NULL,NULL,GENERAL OPERATING RULES,NULL,3056T,0,0,CONT M,TSI0-470-B   ,NULL,2,PRIVATE PILOT,5000,320,NULL,NULL
20101001046549I,01-OCT-10,ANN ARBOR,MI,ANN ARBOR MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,NULL,882JV,0,0,LYCOMI,TIO-540-AK1A ,NULL,1,PRIVATE PILOT,1250,600,NULL,NULL
20101001046939I,01-OCT-10,SWAINSBORO,GA,EMANUEL COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,NULL,47863,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,NULL,0,0,NULL,NULL
20101001047379I,01-OCT-10,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-220T,NULL,NULL,GENERAL OPERATING RULES,NULL,8449L,0,0,CONT M,TSIO-360 SER ,NULL,NULL,PRIVATE PILOT,5900,5500,NULL,NULL
20101001047799I,01-OCT-10,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,78KC ,0,0,CONT M,TSIO-520 SER ,NB    ,2,AIRLINE TRANSPORT,12000,0,NULL,NULL
20101001048629I,01-OCT-10,PAGE,AZ,PAGE MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,9781S,0,0,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT,4044,528,NULL,NULL
20101001049179I,01-OCT-10,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-425,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,425RA,0,0,U/A CA,PT6A SERIES  ,NULL,2,AIRLINE TRANSPORT,6550,108,NULL,NULL
20101001050949I,01-OCT-10,TETERBORO,NJ,TETERBORO,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,GENERAL AVIATION FLYING SERVICE INC,NULL,GENERAL OPERATING RULES,NULL,923CL,0,0,ROLLS-,TAY 611SER   ,NULL,NULL,AIRLINE TRANSPORT,7000,1300,NULL,NULL
20101002046949I,02-OCT-10,HOLLAND,MI,WEST MICHIGAN RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-G,NULL,NULL,GENERAL OPERATING RULES,NULL,4151L,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,65,15,NULL,NULL
20101002048339I,02-OCT-10,EDGARTOWN,MA,KATAMA AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-201,EAST COAST AERO CLUB,NULL,GENERAL OPERATING RULES,NULL,280ND,0,0,LYCOMI,I0360 SER A&C,L28842,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1700,200,NULL,NULL
20101002052479I,02-OCT-10,BETHEL,AK,BETHEL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-207,CE-207-A,ARCTIC TRANSPORTATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,73503,0,0,CONT M,IO-520-F     ,NULL,1,COMMERCIAL PILOT,2400,800,NULL,NULL
20101003046449I,03-OCT-10,WINIFRED,MT,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MAULE,M-4,M-4-220C,NULL,NULL,GENERAL OPERATING RULES,NULL,4152P,0,0,FRANKL,6A-350SER    ,NULL,NULL,PRIVATE PILOT,4000,0,NULL,NULL
20101003048639I,03-OCT-10,RAMONA,CA,RAMONA,INCIDENT,SUBSTANTIAL,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-RG,JULIE KANE AVIATION,NULL,GENERAL OPERATING RULES,NULL,117RC,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,200,15,NULL,NULL
20101004047119I,04-OCT-10,EVART,MI,NULL,INCIDENT,MINOR,LANDING: APPROACH,CGS,HAWK,CL,NULL,NULL,GENERAL OPERATING RULES,NULL,9433G,0,0,HIRTH ,3203         ,NULL,NULL,PRIVATE PILOT,382,5,NULL,NULL
20101004047139I,04-OCT-10,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,761YH,0,0,CONT M,TSIO-520-L   ,NULL,1,PRIVATE PILOT,890,850,NULL,NULL
20101004048249I,04-OCT-10,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,ANTONOV,AN-225,NULL,RUSLAN INTERNATIONAL,NULL,FOREIGN AIR CARRIER,NULL,UR820,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20101004048359I,04-OCT-10,JEFFERSON CITY,MO,JEFFERSON CITY MEMORIAL,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,474CM,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,53,53,NULL,NULL
20101005046059I,05-OCT-10,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,7AL  ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,950,0,NULL,NULL
20101005050959I,05-OCT-10,TETERBORO,NJ,TETERBORO,INCIDENT,NONE,LANDING: APPROACH,AGUSTA,AGUSTA-AW139,NULL,WEATHERSTONE AIR,NULL,GENERAL OPERATING RULES,NULL,80EW ,0,0,P&W CA,PT6C-67C     ,PT6C-6,2,AIRLINE TRANSPORT,4200,350,NULL,NULL
20101006047639I,06-OCT-10,PROVO,UT,PROVO MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,NULL,6183S,0,0,LYCOMI,IO-540 SER   ,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20101006047829I,06-OCT-10,SPRING,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200,UNITED FLIGHT SYSTEMS INC,NULL,PILOT SCHOOLS,NULL,56755,0,0,LYCOMI,I0360 SER    ,NULL,NULL,NULL,1600,60,NULL,NULL
20101006047929I,06-OCT-10,COCOA,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,HUGHES,HU-269,HU-269-C1,BRISTOW ACADEMY,NULL,GENERAL OPERATING RULES,NULL,2074B,0,0,LYCOMI,HIO-360-G1A  ,NULL,NULL,PRIVATE PILOT,340,0,NULL,NULL
20101006050459I,06-OCT-10,DUBUQUE,IA,DUBUQUE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAMER,T-6,T-6-G,NULL,NULL,GENERAL OPERATING RULES,NULL,2879G,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,1700,700,NULL,NULL
20101007047889I,07-OCT-10,HIXSON,TN,DALLAS BAY SKY PARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,601TG,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,195,6,NULL,NULL
20101007048189I,07-OCT-10,WESTERLY,RI,WESTERLY STATE,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,BEECH,BE-58,BE-58-P,NULL,NULL,GENERAL OPERATING RULES,NULL,9EP  ,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT,27000,22,NULL,NULL
20101007049219I,07-OCT-10,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AIRBUS,A320,230,US AIRWAYS INC,NULL,AIR CARRIER/COMMERCIAL,NULL,637AW,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20101007054519I,07-OCT-10,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,LANDING: ROLLOUT,RAYTHEON,1900,C-1,ALASKA CENTRAL EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,116AX,0,0,PWC   ,PT6          ,PT6   ,2,AIRLINE TRANSPORT,7000,2700,NULL,NULL
20101008046579I,08-OCT-10,PORT HURON,MI,ST CLAIR COUNTY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,5545S,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,2600,0,NULL,NULL
20101008048719I,08-OCT-10,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-172,CE-172-P,NULL,NULL,PILOT SCHOOLS,NULL,5460K,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,359,327,NULL,NULL
20101009046979I,09-OCT-10,VINEYARD HAVEN,MA,MARTHAS VINEYARD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,150TH AERO FLYING CLUB,NULL,GENERAL OPERATING RULES,NULL,150TH,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,80,80,NULL,NULL
20101009047809I,09-OCT-10,CHARLOTTESVILLE,VA,NULL,INCIDENT,MINOR,LANDING: APPROACH,AGUSTA,AGUSTA-A109,AGUSTA-A109-E,OMNIFLIGHT HELICOPTERS INC,NULL,AIR TAXI/COMMUTER,NULL,5UV  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7875,64,NULL,NULL
