aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20180718011499I,18-JUL-18,ALCOA,TN,MC GHEE TYSON,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MCDONNELL-DOUGLAS-BOEING,MD-80,83,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,872GA,0,0,P & W ,JT8D SERIES  ,-219  ,NULL,NULL,NULL,NULL,NULL,NULL
20180718011529I,18-JUL-18,MANSFIELD,OH,MANSFIELD LAHM RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,BREEZY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,805JS,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,AIRLINE TRANSPORT,14000,100,NULL,NULL
20180718011549I,18-JUL-18,TRIPOLI,IA,NULL,INCIDENT,MINOR,MANEUVER,ROBSIN,R-44,NULL,TRI STATE HELICOPTERS INC,NULL,AGRICULTURAL,NULL,514CH,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,1050,600,NULL,NULL
20180718011629I,18-JUL-18,YAKUTAT,AK,YAKUTAT,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,749AW,0,0,SUPERI,XP-400       ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20180719011649I,19-JUL-18,BLYTHE,CA,BLYTHE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-206,CE-206-P206H,NULL,NULL,GENERAL OPERATING RULES,NULL,278JH,0,0,LYCOMI,TIO-540-AJ1A ,N/A   ,1,AIRLINE TRANSPORT,6058,240,NULL,NULL
20180719011669I,19-JUL-18,BUTLER,PA,BUTLER COUNTY/K W SCHOLTER FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,COZY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,93CF ,0,0,LYCOMI,HIO-360 SER  ,NULL,NULL,PRIVATE PILOT,415,74,NULL,NULL
20180719011699I,19-JUL-18,GLENDALE,AZ,GLENDALE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,4809V,0,0,LYCOMI,O-360 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,220,NULL,NULL
20180720011749I,20-JUL-18,YAKUTAT,AK,NULL,INCIDENT,MINOR,TAXI,AVIAT,AVIAT-A,AVIAT-A-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,435MA,0,0,LYCOMI,0360 AIP     ,L 3749,NULL,PRIVATE PILOT,14500,160,NULL,NULL
20180720011759I,20-JUL-18,ROSTRAVER,PA,ROSTRAVER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,3048H,0,0,CONT M,TSIO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4320,1400,NULL,NULL
20180720011779I,20-JUL-18,DESTIN,FL,DESTIN-FORT WALTON BEACH,INCIDENT,MINOR,LANDING: TOUCHDOWN,SEAREY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,982SR,0,0,ROTAX ,912ULS2      ,NULL,NULL,NULL,715,680,NULL,NULL
20180720017429I,20-JUL-18,MILLARD,NE,MILLARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-320,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,73S  ,0,0,LYCOMI,AEIO-320-D1B ,NULL,NULL,PRIVATE PILOT,1800,975,NULL,NULL
20180721017449I,21-JUL-18,NAKNEK,AK,NULL,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,577PJ,0,0,SUPERI,IO-360 SER   ,NULL,NULL,PRIVATE PILOT,1610,552,NULL,NULL
20180721017459I,21-JUL-18,NULL,AK,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BELL,BHT-206,NULL,MARITIME HELICOPTERS INC,NULL,AIR TAXI/COMMUTER,NULL,316MH,0,0,ROLLS-,250-C30P     ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,2975,200,NULL,NULL
20180721017469I,21-JUL-18,LEXINGTON,MO,LEXINGTON MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-195,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4426C,0,0,JACOBS,R755A SERIES ,NULL,1,PRIVATE PILOT,2200,770,NULL,NULL
20180721017479I,21-JUL-18,PAWTUCKET,RI,NORTH CENTRAL STATE,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-65,AR-65-CA,NULL,NULL,GENERAL OPERATING RULES,NULL,31391,0,0,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL
20180721017489I,21-JUL-18,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LONGEZ,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,36DX ,0,0,LYCOMI,O-320-E2A    ,NULL,NULL,PRIVATE PILOT,1100,140,NULL,NULL
20180721017509I,21-JUL-18,WINDER,GA,BARROW COUNTY,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,8100P,0,0,LYCOMI,O-540-A1A5   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4500,35,NULL,NULL
20180721017519I,21-JUL-18,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,541JD,0,0,CONT M,IO-550 SERIES,NULL,1,NULL,3000,300,NULL,NULL
20180722017541I,22-JUL-18,NEW HAVEN,CT,TWEED-NEW HAVEN,INCIDENT,MINOR,TAXI,DASSAULT AVIATION,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,311JA,0,0,HONEYW,TFE731-60    ,NULL,NULL,AIRLINE TRANSPORT,17911,1700,NULL,NULL
20180722017559I,22-JUL-18,PINE RIVER,WI,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-177,CE-177-B,NULL,NULL,GENERAL OPERATING RULES,NULL,34354,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,12000,153,NULL,NULL
20180722017569I,22-JUL-18,WAUTOMA,WI,WAUTOMA MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,5456N,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,2551,NULL,NULL,NULL
20180722017609I,22-JUL-18,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,LANDING: ROLLOUT,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,988PB,0,0,ROTAX ,912ULS       ,NULL,1,PRIVATE PILOT,2000,520,NULL,NULL
20180722017619I,22-JUL-18,NULL,NULL,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,WESTWIND AVIATION INC,NULL,PILOT SCHOOLS,NULL,5297G,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,40,40,NULL,NULL
20180723017629I,23-JUL-18,MADISIONVILLE,TN,MONROE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-175,CE-175-A,NULL,NULL,GENERAL OPERATING RULES,NULL,6949E,0,0,CONT M,GO-300 SERIES,NULL,1,STUDENT,10,5,NULL,NULL
20180723017649I,23-JUL-18,WEST LAFAYETTE,IN,PURDUE UNIVERSITY,INCIDENT,NONE,TAKEOFF: ROTATION,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6450B,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20180723017749I,23-JUL-18,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,222CV,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2230,140,NULL,NULL
20180724017849I,24-JUL-18,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,538RH,0,0,JABIRU,3300A        ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,140,NULL,NULL
20180724017909I,24-JUL-18,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,SPORTSMAN,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,79CR ,0,0,LYCOMI,IO-390 SER   ,NULL,NULL,PRIVATE PILOT,500,250,NULL,NULL
20180724017919I,24-JUL-18,TWIN FALLS,ID,JOSLIN FIELD - MAGIC VALLEY RGNL,INCIDENT,MINOR,TAXI,CESSNA,CE-182,CE-182-J,NULL,NULL,GENERAL OPERATING RULES,NULL,2862F,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,96,NULL,NULL,NULL
20180724017929I,24-JUL-18,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-161,FIT AVIATION,NULL,GENERAL OPERATING RULES,NULL,635FT,0,0,LYCOMI,O-320-D3G    ,O-320-,NULL,COMMERCIAL PILOT,307,259,NULL,NULL
20180725017969I,25-JUL-18,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-206,CE-206-P206H,NULL,NULL,GENERAL OPERATING RULES,NULL,675DB,0,0,LYCOMI,TIO-540-AJ1A ,NULL,1,STUDENT,117,80,NULL,NULL
20180726017989I,26-JUL-18,BURLINGTON,IA,SOUTHEAST IOWA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,681DB,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,342,53,NULL,NULL
20180726018039I,26-JUL-18,GULF SHORES,AL,JACK EDWARDS,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,26572,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20180726018749I,26-JUL-18,JACKSONVILLE,FL,JACKSONVILLE EXECUTIVE AT CRAIG,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3455 ,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,5437,12,NULL,NULL
20180727018099I,27-JUL-18,GARDEN CITY,KS,GARDEN CITY RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,AYRES CORPORATION,AYRES-S2,AYRES-S2-RT34,AG SOLUTIONS LLC,NULL,AGRICULTURAL,NULL,4328P,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,22000,10000,NULL,NULL
20180727018109I,27-JUL-18,OMAHA,NE,MILLARD,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,650NU,0,1,AMA/EX,UNKNOWN ENG  ,NULL,NULL,NULL,85,18,NULL,NULL
20180727018119I,27-JUL-18,CHICAGO,IL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ERCO,ERCO-415,ERCO-415-D,NULL,NULL,GENERAL OPERATING RULES,NULL,99055,0,0,CONT M,C85 SERIES   ,C85-12,NULL,NULL,NULL,NULL,NULL,NULL
20180727018129I,27-JUL-18,ALEXANDRIA,MN,CHANDLER FIELD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,4015J,0,0,CONT M,0-200 SERIES ,NULL,NULL,STUDENT,80,80,NULL,NULL
20180728018189I,28-JUL-18,LITITZ,PA,LANCASTER,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-23,BE-23-B24R,NULL,NULL,GENERAL OPERATING RULES,NULL,1997L,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,1109,8,NULL,NULL
20180728018209I,28-JUL-18,PEARL,IL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,643TB,0,0,LYCOMI,O-320-D2B    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20180728018259I,28-JUL-18,BEAUMONT,TX,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,71HS ,0,0,ZHUZHO,HS6A         ,NULL,NULL,PRIVATE PILOT,1911,197,NULL,NULL
20180728018269I,28-JUL-18,HENDERSON,NV,HENDERSON EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,6403V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20180728018779I,28-JUL-18,PALM COAST,FL,FLAGLER COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,DIAMOND,NULL,NULL,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,NULL,PILOT SCHOOLS,NULL,315ER,0,0,AUSTRO,E4           ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1070,300,NULL,NULL
20180729018289I,29-JUL-18,LONG BRANCH,NJ,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-22,R-22-MARINER,NULL,NULL,GENERAL OPERATING RULES,NULL,292PD,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,369,396,NULL,NULL
20180729018319I,29-JUL-18,MOHALL,ND,MOHALL MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-41,LC-41-550FG,NULL,NULL,GENERAL OPERATING RULES,NULL,25367,0,0,CONT M,TSIO-550 SER ,NULL,NULL,PRIVATE PILOT,392,200,NULL,NULL
20180729018799I,29-JUL-18,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,NONE,TAKEOFF: ROTATION,PIPER,PA-28,PA-28-140,NULL,NULL,PILOT SCHOOLS,NULL,16535,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1254,100,NULL,NULL
20180730018349I,30-JUL-18,FRANKFORT,KY,CAPITAL CITY,INCIDENT,MINOR,LANDING: TOUCHDOWN,SONEX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,852JN,0,0,SONEX ,AEROVEE 2.1  ,AEROVE,1,PRIVATE PILOT,449,1,NULL,NULL
20180730018379I,30-JUL-18,COLUMBUS,OH,OHIO STATE UNIVERSITY,INCIDENT,NONE,LANDING: TOUCHDOWN,NULL,NULL,NULL,THE OHIO STATE UNIVERSITY,NULL,PILOT SCHOOLS,NULL,180SU,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,30,30,NULL,NULL
20180730018389I,30-JUL-18,HAYDEN LAKE,ID,COEUR D'ALENE - PAPPY BOYINGTON FIELD,INCIDENT,NONE,TAKEOFF: ROTATION,MCDONNELL-DOUGLAS-BOEING,MD-80,87,AERO AIR LLC,NULL,AGRICULTURAL,NULL,291EA,0,0,P & W ,JT8D-219     ,717890,NULL,AIRLINE TRANSPORT,18000,7800,NULL,NULL
20180730018399I,30-JUL-18,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,951TC,0,0,LYCOMI,O-360 SER    ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20180730018409I,30-JUL-18,PEMBROKE PINES,FL,NORTH PERRY,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-C35,NULL,NULL,GENERAL OPERATING RULES,NULL,1995D,0,0,CONT M,E185 SERIES  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,1400,NULL,NULL
20180731018449I,31-JUL-18,ARLINGTON,WA,ARLINGTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,702TC,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,955,5,NULL,NULL
20180731018479I,31-JUL-18,VENICE,FL,VENICE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,SEAREY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3020J,0,0,ROTAX ,SEE BOMBADIER,NULL,1,PRIVATE PILOT,160,20,NULL,NULL
20180731018489I,31-JUL-18,DENVER,CO,DENVER INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,EMBRAER,ERJ-145,XR,TRANS STATES AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,11127,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20180801008609I,01-AUG-18,FORT COLLINS,CO,FORT COLLINS-LOVELAND MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,5269S,0,0,LYCOMI,0-540 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3389,190,NULL,NULL
20180801014789I,01-AUG-18,HUMBOLDT,TN,HUMBOLDT MUNI,INCIDENT,MINOR,UNKNOWN,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,2630F,0,1,ROTAX ,582          ,55556 ,NULL,STUDENT,NULL,NULL,NULL,NULL
20180801014799I,01-AUG-18,SALEM,OR,MCNARY FLD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,541BS,0,0,LYCOMI,0-540        ,NULL,1,NULL,NULL,NULL,NULL,NULL
20180801014809I,01-AUG-18,NULL,NULL,NULL,INCIDENT,NONE,LANDING: ROLLOUT,BOEING,NULL,NULL,SWIFT AIR L L C,NULL,AIR CARRIER/COMMERCIAL,NULL,624XA,0,0,CFM IN,CFM56-7B26   ,NULL,NULL,AIRLINE TRANSPORT,7300,2389,NULL,NULL
20180801018802I,01-AUG-18,OKEECHOBEE,FL,OKEECHOBEE COUNTY,INCIDENT,MINOR,TAXI,PIPER,PA-28,PA-28-151,NULL,NULL,GENERAL OPERATING RULES,NULL,702RA,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,240,60,NULL,NULL
20180801018812I,01-AUG-18,OKEECHOBEE,FL,OKEECHOBEE COUNTY,INCIDENT,MINOR,TAXI,PIPER,PA-28,PA-28-161,FLIGHT SAFETY ACADEMY,NULL,PILOT SCHOOLS,NULL,555PU,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,40,40,NULL,NULL
20180802009549I,02-AUG-18,WEST LAFAYETTE,IN,PURDUE UNIVERSITY,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,62085,0,0,NULL,NULL,NULL,1,STUDENT,50,8,NULL,NULL
20180802021279I,02-AUG-18,BILLINGS,MT,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,75575,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,818,400,NULL,NULL
20180803009569I,03-AUG-18,LAKE VILLAGE,IN,LAKE VILLAGE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-H,NULL,NULL,GENERAL OPERATING RULES,NULL,130SH,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,5000,350,NULL,NULL
20180803009839I,03-AUG-18,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-180,CE-180-K,NULL,NULL,GENERAL OPERATING RULES,NULL,2801K,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1866,504,NULL,NULL
20180803013629I,03-AUG-18,SAINT LOUIS,MO,NULL,INCIDENT,MINOR,MANEUVER,CESSNA,CE-206,CE-206-206H,NULL,NULL,GENERAL OPERATING RULES,NULL,9536F,0,0,LYCOMI,IO-540-AC1A5 ,N/A   ,1,NULL,NULL,NULL,NULL,NULL
20180804010039I,04-AUG-18,EAGLE,CO,EAGLE COUNTY RGNL,INCIDENT,MINOR,TAXI,ROCKWELL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,770MD,0,0,AIRESE,TFE731 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20180805010139I,05-AUG-18,NULL,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,TAXI,BOEING,NULL,NULL,ATLAS AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,465MC,0,0,GE    ,CF6-80 SERIES,NULL,NULL,AIRLINE TRANSPORT,NULL,4735,NULL,NULL
20180806010349I,06-AUG-18,TRENTON,NJ,TRENTON MERCER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,NULL,NULL,263AT,0,0,LYCOMI,O-360 SERIES ,A1H6  ,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,500,80,NULL,NULL
20180807010359I,07-AUG-18,NEW YORK CITY,NY,JOHN F KENNEDY INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,ERJ-145,XR,TRANS STATES AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,12142,0,0,ROLLS-,AE3007 SER   ,AE3007,NULL,NULL,NULL,NULL,NULL,NULL
20180807010369I,07-AUG-18,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-181,NULL,NULL,PILOT SCHOOLS,NULL,4400S,0,0,LYCOMI,O-360-A4M    ,NULL,NULL,STUDENT,52,52,NULL,NULL
20180808015119I,08-AUG-18,PUEBLO,CO,PUEBLO MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,EMBRAER,EMB-500,NULL,"EXECUTIVE FLIGHT SERVICES, LLC",NULL,AIR TAXI/COMMUTER,NULL,670AS,0,0,P&W CA,PW617F-E     ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4700,1500,NULL,NULL
20180808018829I,08-AUG-18,ANIMAS,CO,ANIMAS AIR PARK,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9049K,0,0,ROTAX ,SEE BOMBADIER,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,3,NULL,NULL
20180809018839I,09-AUG-18,SANFORD,FL,ORLANDO SANFORD INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,PILOT SCHOOLS,NULL,164CA,0,0,LYCOMI,O-360 SERIES ,A1H6  ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20180810010629I,10-AUG-18,SAVOY,IL,UNIVERSITY OF ILLINOIS-WILLARD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28R,PA-28R-180,NULL,NULL,GENERAL OPERATING RULES,NULL,3744T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,459,188,NULL,NULL
20180810010649I,10-AUG-18,SHENANDOAH,VA,SHENANDOAH VALLEY RGNL,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,NULL,444HK,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,2000,70,NULL,NULL
20180810010659I,10-AUG-18,PENSACOLA,FL,PENSACOLA GULF COAST RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-46,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,241PM,0,0,P&W   ,PT6A SER     ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5925,5,NULL,NULL
20180810015139I,10-AUG-18,ALABASTER,AL,SHELBY COUNTY,INCIDENT,NONE,LANDING: ROLLOUT,EMBRAER,EMB-500,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,851RV,0,0,P&W CA,PW617F-E     ,NULL,NULL,PRIVATE PILOT,1178,359,NULL,NULL
20180810018499I,10-AUG-18,JEFFERSONTON,VA,NULL,INCIDENT,NONE,DESCENT,PIPER,PA-32,PA-32-RT300T,NULL,NULL,GENERAL OPERATING RULES,NULL,C-GET,0,0,AVCO L,TIO-540-S1AD ,UNKNOW,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20180811010679I,11-AUG-18,MARYSVILLE,OH,UNION COUNTY,INCIDENT,NONE,LANDING: APPROACH,CAMERON,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,NONE ,0,0,N/A   ,N/A          ,N/A   ,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20180811012799I,11-AUG-18,WHITEVILLE,TN,NULL,INCIDENT,NONE,UNKNOWN,BEECH,BE-90,BE-90-B90,NULL,NULL,PARACHUTE JUMPING,NULL,9HW  ,1,0,U/A CA,PT6 SER 578HP,NULL,2,NULL,NULL,NULL,NULL,NULL
20180812010999I,12-AUG-18,SANFORD,FL,ORLANDO SANFORD INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,563ND,0,0,LYCOMI,IO-360-L2A   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,750,520,NULL,NULL
20180812011029I,12-AUG-18,TOK,AK,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-18,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8105Y,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,2200,654,NULL,NULL
20180812018849I,12-AUG-18,TAOS,NM,TAOS RGNL,INCIDENT,MINOR,LANDING: APPROACH,LANCAIR,LC-320,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,360DB,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,1250,550,NULL,NULL
