aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20130702012419I,02-JUL-13,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5097V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,STUDENT,20,20,NULL,NULL
20130703011039I,03-JUL-13,HUNTINGBURG,IN,NULL,INCIDENT,MINOR,MANEUVER,AIRTRC,AT-802,AT-802-A,MILHON AIR INC,NULL,AGRICULTURAL,NULL,417BM,0,0,P&W CA,PT6A-65AG    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1757,193,NULL,NULL
20130703011619I,03-JUL-13,ROMEO,MI,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-S,NULL,NULL,GENERAL OPERATING RULES,NULL,526BL,0,0,LYCOMI,IO-540 SER   ,AB1A5 ,1,NULL,NULL,NULL,NULL,NULL
20130703013179I,03-JUL-13,OKLAHOMA CITY,OK,WILEY POST,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,33VS ,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20130703013249I,03-JUL-13,MESA,AZ,PHOENIX-MESA GATEWAY,INCIDENT,NONE,TAKEOFF: DEPARTURE,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,NULL,NULL,NULL,699QS,0,0,P&W CA,PW545 SER    ,NULL,2,NULL,NULL,NULL,NULL,NULL
20130703015699I,03-JUL-13,HUSLIA,AK,HUSLIA,INCIDENT,SUBSTANTIAL,TAXI,CESSNA,CE-207,CE-207-A,HAGELAND AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,9794M,0,0,CONT M,IO-520-F     ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,60,NULL,NULL
20130703017279I,03-JUL-13,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,RAYTHEON,RA-390,NULL,FLIGHTGEST AVIATION LLC,NULL,GENERAL OPERATING RULES,NULL,143CM,0,0,WILLIA,FJ 44 SERIES ,FJ44 S,2,NULL,NULL,NULL,NULL,NULL
20130705011259I,05-JUL-13,LOMIRA,WI,HARTFORD MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,9721Y,0,0,NULL,NULL,NULL,NULL,STUDENT,37,37,NULL,NULL
20130705012959I,05-JUL-13,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,MINOR,CLIMB,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G200,NULL,AVIATION ADVISOR INC,NULL,GENERAL OPERATING RULES,NULL,819AP,0,0,P&W CA,PW306A       ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20130705013459I,05-JUL-13,WADSWORTH,OH,WELTZIEN SKYPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,322DB,0,0,CONT M,TSIO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,1000,NULL,NULL
20130705013659I,05-JUL-13,LONGMONT,CO,NULL,INCIDENT,NONE,OTHER-SPECIFY,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130705014199I,05-JUL-13,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,TAXI,AERONCA,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,36687,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,602,1,NULL,NULL
20130705016299I,05-JUL-13,HAYS,KS,HAYS RGNL,INCIDENT,MINOR,TAXI,MAULE,M-7,M-7-235B,NULL,NULL,GENERAL OPERATING RULES,NULL,235TT,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,88,32,NULL,NULL
20130705017259I,05-JUL-13,QUEEN CITY,PA,ALLENTOWN QUEEN CITY MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,680MA,0,0,LYCOMI,I0360 SER    ,NULL,1,STUDENT,NULL,NULL,NULL,NULL
20130706011149I,06-JUL-13,FREDERICK,MD,FREDERICK MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-RG,NULL,NULL,PILOT SCHOOLS,NULL,6419V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,AIRLINE TRANSPORT,1730,34,NULL,NULL
20130706011339I,06-JUL-13,STEHEKIN,WA,STEHEKIN STATE,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,9061V,0,0,LYCOMI,I0360 SER    ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130706012359I,06-JUL-13,WARRENSBURG,MO,SKYHAVEN,INCIDENT,MINOR,LANDING: APPROACH,AERONCA,AR-11,AR-11-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,9262E,0,0,CONT M,A&C65 SERIES ,N/A   ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6559,1,NULL,NULL
20130706013409I,06-JUL-13,BISMARCK,ND,BISMARCK MUNI,INCIDENT,NONE,LANDING: APPROACH,PILATS,PC-12-45,NULL,VALLEY MED FLIGHT INC,NULL,AIR TAXI/COMMUTER,NULL,811VM,0,0,P&W CA,PT6A         ,-67B  ,NULL,NULL,NULL,NULL,NULL,NULL
20130706014149I,06-JUL-13,KANSAS CITY,MO,CHARLES B. WHEELER DOWNTOWN,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,26PH ,0,0,CONT M,IO-360 SER   ,NULL,NULL,COMMERCIAL PILOT,3370,1380,NULL,NULL
20130706017249I,06-JUL-13,FRANCONIA,NH,FRANCONIA,INCIDENT,MINOR,LANDING: ROLLOUT,LET,LEARJET 23,A,NULL,NULL,GENERAL OPERATING RULES,NULL,118BB,0,0,NONE  ,NONE         ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130707010389I,07-JUL-13,GUNTOWN,MS,BOONEVILLE/BALDWYN,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-150,CE-150-J,NULL,NULL,GENERAL OPERATING RULES,NULL,60002,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,700,700,NULL,NULL
20130707010739I,07-JUL-13,ANN ARBOR,MI,ANN ARBOR MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,4571X,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,282,123,NULL,NULL
20130707011069I,07-JUL-13,NEW SMYRNA BEACH,FL,NEW SMYRNA BEACH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,LANCAIR,LC-360,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6QU  ,0,0,LYCOMI,O-360-A1A    ,NULL,NULL,COMMERCIAL PILOT,3545,97,NULL,NULL
20130707011559I,07-JUL-13,OCEAN CITY,MD,OCEAN CITY MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-235,NULL,NULL,GENERAL OPERATING RULES,NULL,8968W,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,996,90,NULL,NULL
20130707014249I,07-JUL-13,ONTARIO,CA,ONTARIO INTL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-28R,PA-28R-201,NULL,NULL,GENERAL OPERATING RULES,NULL,3700Q,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130708015429I,08-JUL-13,TOK,AK,TOK JUNCTION,INCIDENT,MINOR,TAXI,MAULE,M-6,M-6-235,NULL,NULL,GENERAL OPERATING RULES,NULL,5652U,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,NULL,300,NULL,NULL
20130709012099I,09-JUL-13,MESA,AZ,FALCON FLD,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,211CF,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130709015119I,09-JUL-13,GROVELAND,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BELL,BHT-407,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,407LT,0,0,ROLLS-,250          ,C47B  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14000,150,NULL,NULL
20130709017229I,09-JUL-13,BEVERLY,MA,BEVERLY MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-421,CE-421-C,NULL,NULL,GENERAL OPERATING RULES,NULL,2740B,0,0,CONT M,GTSIO-520 SER,NULL,2,PRIVATE PILOT,647,55,NULL,NULL
20130709017579I,09-JUL-13,HEMET,CA,HEMET-RYAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,KITFOX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,28MX ,0,0,ROTAX ,SEE BOMBADIER,NULL,NULL,PRIVATE PILOT,994,173,NULL,NULL
20130710012189I,10-JUL-13,ENGLISHTOWN,NJ,OLD BRIDGE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-32,PA-32-300,NULL,NULL,GENERAL OPERATING RULES,NULL,96JB ,0,0,LYCOMI,TI0-540 SER  ,L-1124,NULL,COMMERCIAL PILOT,3200,40,NULL,NULL
20130710012879I,10-JUL-13,MINDEN,NV,MINDEN-TAHOE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,BEECH,BE-58,BE-58-P,NULL,NULL,GENERAL OPERATING RULES,NULL,84PE ,0,0,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT,2472,63,NULL,NULL
20130710014299I,10-JUL-13,SACRAMENTO,CA,SACRAMENTO INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CITATION 550 II,NULL,ERIN AIR INC,NULL,AIR TAXI/COMMUTER,NULL,550HJ,0,0,P&W CA,JT15D-4      ,-4    ,2,NULL,NULL,NULL,NULL,NULL
20130711011279I,11-JUL-13,COLUMBUS,OH,BOLTON FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-D,NULL,NULL,GENERAL OPERATING RULES,NULL,6615U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130711014749I,11-JUL-13,MONTAGUE ISLAND,AK,NULL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,78635,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,1598,1398,NULL,NULL
20130712012399I,12-JUL-13,CADIZ,KY,LAKE BARKLEY STATE PARK,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,72100,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2950,2500,NULL,NULL
20130712012889I,12-JUL-13,MOUNDHOUSE,NV,DAYTON VALLEY AIRPARK,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,SPHRTH,SPHRTH-DISCUS,SPHRTH-DISCUS-B,NULL,NULL,GENERAL OPERATING RULES,NULL,32EM ,0,0,NONE  ,NONE         ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22500,9,NULL,NULL
20130712013389I,12-JUL-13,SMOKETOWN,PA,SMOKETOWN,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,KITFOX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,104DG,0,0,BOMBAR,ROTAX (ALL)  ,ROTAX ,1,PRIVATE PILOT,440,382,NULL,NULL
20130713011629I,13-JUL-13,WEST BEND,WI,WEST BEND MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-150,CE-150-M,NULL,NULL,GENERAL OPERATING RULES,NULL,45601,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,907,9,NULL,NULL
20130713011919I,13-JUL-13,APALACHICOLA,FL,APALACHICOLA REGIONAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,328CM,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,633,21,NULL,NULL
20130713014519I,13-JUL-13,ARLINGTON,WA,ARLINGTON MUNI,INCIDENT,MINOR,TAKEOFF: ROTATION,COMWTH,COMWTH-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,34827,0,0,CONT M,A80 SERIES   ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130713014799I,13-JUL-13,KING SALMON,AK,NULL,INCIDENT,MINOR,DESCENT,CESSNA,CE-206,CE-206-U206F,BRANCH RIVER AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,9608G,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5300,400,NULL,NULL
20130714012819I,14-JUL-13,MONTICELLO,IA,MONTICELLO RGNL,INCIDENT,NONE,DESCENT,CESSNA,CE-177,CE-177-B,NULL,NULL,GENERAL OPERATING RULES,NULL,34462,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,450,45,NULL,NULL
20130714012999I,14-JUL-13,JEAN,NV,JEAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,12215,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,40,40,NULL,NULL
20130714013639I,14-JUL-13,MEDFORD,OR,ROGUE VALLEY INTL - MEDFORD,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,66409,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1042,401,NULL,NULL
20130714014309I,14-JUL-13,MONTAGUE,CA,SISKIYOU COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,1016S,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,478,72,NULL,NULL
20130714015299I,14-JUL-13,FOWLERVILLE,MI,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,DE HAVILLAND-BOMBARDIER,DH82,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,775NL,0,0,DEHAV ,GIPSY MAJOR  ,NULL,NULL,PRIVATE PILOT,906,497,NULL,NULL
20130715011569I,15-JUL-13,PANAMA CITY,FL,NORTHWEST FLORIDA BEACHES INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,9216Q,0,0,CONT M,IO 520 SERIES,122973,1,PRIVATE PILOT,1185,243,NULL,NULL
20130715011699I,15-JUL-13,FREDERICK,MD,FREDERICK MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,163ME,0,0,NULL,NULL,NULL,1,STUDENT,62,62,NULL,NULL
20130715013079I,15-JUL-13,WHITING,IA,NULL,INCIDENT,MINOR,LANDING: APPROACH,AIRTRC,AT-400,NULL,"LINDEN, VANCE",NULL,AGRICULTURAL,NULL,136DB,0,0,P&W   ,PT6A SERIES  ,N/A   ,NULL,COMMERCIAL PILOT,9449,NULL,NULL,NULL
20130715013969I,15-JUL-13,GRANITE FALLS,NC,HICKORY RGNL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,677W ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,1321,1250,NULL,NULL
20130715017219I,15-JUL-13,SPENCER,WV,BOGGS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,6497J,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,STUDENT,76,76,NULL,NULL
20130716012809I,16-JUL-13,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,LANDING: APPROACH,AIRBUS,A300,F4-600,UNITED PARCEL SERVICE CO,NULL,AIR CARRIER/COMMERCIAL,NULL,143UP,0,0,P & W ,PW4158       ,UNKNOW,NULL,AIRLINE TRANSPORT,9250,2755,NULL,NULL
20130716013469I,16-JUL-13,MARTINSBURG,WV,EASTERN WV RGNL/SHEPHERD FLD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,2462E,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,83,62,NULL,NULL
20130717015829I,17-JUL-13,PALM COAST,FL,FLAGLER COUNTY,INCIDENT,MINOR,MANEUVER,PIPER,PA-34,PA-34-200,PHOENIX EAST,NULL,PILOT SCHOOLS,NULL,767PE,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,567,88,NULL,NULL
20130717015839I,17-JUL-13,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,BEECH,BE-95,BE-95-C55,NULL,NULL,GENERAL OPERATING RULES,NULL,3SU  ,0,0,CONT M,IO 520 SERIES,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6600,500,NULL,NULL
20130717017589I,17-JUL-13,RIALTO,CA,RIALTO MUNI /MIRO FLD/,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,193CA,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,PRIVATE PILOT,290,15,NULL,NULL
20130718012119I,18-JUL-13,MESA,AZ,FALCON FLD,INCIDENT,NONE,OTHER-SPECIFY,DIAMOND,DIAMOND-40,NULL,CAE GLOBAL ACADEMY,NULL,PILOT SCHOOLS,NULL,4129M,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,NULL,1730,13,NULL,NULL
20130718012129I,18-JUL-13,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-206,CE-206-P206H,NULL,NULL,GENERAL OPERATING RULES,NULL,886PS,0,0,LYCOMI,TIO-540-AJ1A ,NULL,1,PRIVATE PILOT,130,35,NULL,NULL
20130718012589I,18-JUL-13,EL PASO,TX,EL PASO INTL,INCIDENT,MINOR,LANDING: ROLLOUT,ZENITH,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,801KU,0,0,SUPERI,IO-360       ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,34000,155,NULL,NULL
20130718013129I,18-JUL-13,CENTENNIAL,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-46,PA-46-350P,NULL,NULL,GENERAL OPERATING RULES,NULL,2119J,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,3200,1050,NULL,NULL
20130718013259I,18-JUL-13,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,145WW,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1086,80,NULL,NULL
20130718013479I,18-JUL-13,WALKER,MN,WALKER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-K,NULL,NULL,GENERAL OPERATING RULES,NULL,2847R,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,555,50,NULL,NULL
20130718013839I,18-JUL-13,TORONTO,NULL,LESTER B. PEARSON INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,448AW,0,3,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20130718015859I,18-JUL-13,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,NONE,LANDING: ROLLOUT,PIPER,PA-28,PA-28-181,F I T AVIATION INC LLC,NULL,PILOT SCHOOLS,NULL,644FT,0,0,LYCOMI,O-360-A4M    ,0-360-,NULL,STUDENT,29,29,NULL,NULL
20130719012659I,19-JUL-13,ROANOKE,TX,NORTHWEST RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,VELOCITY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,399DG,0,0,LYCOMI,IO-360-C1E6  ,NULL,NULL,COMMERCIAL PILOT,1050,55,NULL,NULL
20130720012179I,20-JUL-13,LOUISBURG,NC,BALL,INCIDENT,MINOR,LANDING: ROLLOUT,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,304TJ,0,0,NONE  ,NONE         ,NULL,NULL,PRIVATE PILOT,428,37,NULL,NULL
20130720012369I,20-JUL-13,MONTICELLO,IL,PIATT COUNTY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-188,CE-188-A,FLYING ILLINI AG SERVICES LLC,NULL,AGRICULTURAL,NULL,9932G,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1800,180,NULL,NULL
20130720013549I,20-JUL-13,WISE,VA,LONESOME PINE,INCIDENT,SUBSTANTIAL,CRUISE-LEVEL FLIGHT,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,1555X,0,0,CONT M,TSIO-360 SER ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20130720014039I,20-JUL-13,GOSHEN,IN,GOSHEN MUNI,INCIDENT,NONE,LANDING: TOUCHDOWN,SIDCON,FIREFLY-8,FIREFLY-8-B,NULL,NULL,GENERAL OPERATING RULES,NULL,31544,0,2,NONE  ,NONE         ,N/A   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,250,850,NULL,NULL
20130720014359I,20-JUL-13,GARDEN CITY,KS,GARDEN CITY RGNL,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,949DC,0,0,HUMMEL,2400         ,UNKNOW,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130720014719I,20-JUL-13,MONTICELLO,IL,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-188,CE-188-A,NULL,NULL,AGRICULTURAL,NULL,9932G,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,500,NULL,NULL,NULL
20130720017769I,20-JUL-13,GRAND ISLAND,NE,CENTRAL NEBRASKA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,759LG,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,108,180,NULL,NULL
20130721012149I,21-JUL-13,CHELAN,WA,LAKE CHELAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,NULL,9624M,0,0,CONT M,IO-550       ,G-AP  ,1,PRIVATE PILOT,537,231,NULL,NULL
20130721012899I,21-JUL-13,RENO,NV,RENO/TAHOE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,441RV,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,2713,434,NULL,NULL
20130721013219I,21-JUL-13,SCRANTON,PA,WILKES-BARRE/SCRANTON INTL,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,35942,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20130721013559I,21-JUL-13,MC KINNEY,TX,COLLIN COUNTY RGNL AT MC KINNEY,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-310,CE-310-D,NULL,NULL,GENERAL OPERATING RULES,NULL,6798T,0,0,CONT M,I0-470 SERIES,NULL,2,PRIVATE PILOT,2467,NULL,NULL,NULL
20130721013569I,21-JUL-13,MESQUITE,TX,MESQUITE METRO,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6460P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20130722013209I,22-JUL-13,PERRYTON,TX,PERRYTON OCHILTREE COUNTY,INCIDENT,MINOR,OTHER-SPECIFY,AIRTRC,AT-402,AT-402-A,PERRYTON AVIATION INC,NULL,AGRICULTURAL,NULL,402J ,0,0,P&W   ,PT6A SERIES  ,NULL,NULL,COMMERCIAL PILOT,1000,250,NULL,NULL
20130722013339I,22-JUL-13,BIG TIMBER,MT,BIG TIMBER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,5535P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,733,478,NULL,NULL
20130722013859I,22-JUL-13,BURLINGTON,VT,BURLINGTON INTL,INCIDENT,NONE,LANDING: APPROACH,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,REPUBLIC AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,323NG,0,0,P&W CA,PW150A       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8700,581,NULL,NULL
20130722013909I,22-JUL-13,GROVE,OK,GROVE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28RT,PA-28RT-201T,NULL,NULL,GENERAL OPERATING RULES,NULL,8448C,0,0,CONT M,TSIO-360 SER ,NULL,NULL,PRIVATE PILOT,1000,850,NULL,NULL
