aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20121014023359I,14-OCT-12,FARMINGDALE,NY,REPUBLIC,INCIDENT,NONE,TAXI,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,4550D,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,54,3,NULL,NULL
20121014026179I,14-OCT-12,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,ERJ-145,XR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,11106,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121015021779I,15-OCT-12,NULL,NULL,LAUREL MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MAULE,M-4,M-4-220C,NULL,NULL,GENERAL OPERATING RULES,NULL,40341,0,0,FRANKL,6V 350 SERIES,NULL,NULL,PRIVATE PILOT,469,228,NULL,NULL
20121015024619I,15-OCT-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,LANDING: APPROACH,CANADAIR-BOMBARDIER,CRJ900 REGIONAL JET,NULL,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,186PQ,0,0,GE    ,CF34-8C5     ,NULL,NULL,AIRLINE TRANSPORT,NULL,4533,NULL,NULL
20121015024649I,15-OCT-12,LOUISVILLE,KY,LOUISVILLE INTL-STANDIFORD FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MCDONNELL-DOUGLAS-BOEING,MD-11,FREIGHTER,UNITED PARCEL SERVICE CO,NULL,AIR CARRIER/COMMERCIAL,NULL,295UP,0,0,P & W ,PW4460       ,NULL,NULL,AIRLINE TRANSPORT,6500,753,NULL,NULL
20121016022169I,16-OCT-12,GREELEY,CO,GREELEY-WELD COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,LUSCMB,LL-8,LL-8-F,NULL,NULL,GENERAL OPERATING RULES,NULL,1414B,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1060,50,NULL,NULL
20121016022889I,16-OCT-12,BISMARCK,ND,BISMARCK MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-95,BE-95-B55,NULL,NULL,GENERAL OPERATING RULES,NULL,752CA,0,0,CONT M,IO-470-L     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121016023189I,16-OCT-12,ODESSA,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,QUAD CITY,CHALLENGER II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,267JF,0,0,HKS   ,700T         ,NULL,NULL,STUDENT,NULL,NULL,NULL,NULL
20121016023929I,16-OCT-12,EDEN PRAIRIE,MN,FLYING CLOUD,INCIDENT,MINOR,LANDING: ROLLOUT,BLANCA,BL-7,BL-7-ECA,NULL,NULL,GENERAL OPERATING RULES,NULL,2510G,0,0,LYCOMI,0-235 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1050,21,NULL,NULL
20121016026949I,16-OCT-12,BELLEVILLE,MI,WILLOW RUN,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,SONEX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,50NX ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,12996,1,NULL,NULL
20121017022439I,17-OCT-12,DENVER,CO,DENVER INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,RAYTHEON,1900,D,GREAT LAKES AVIATION LTD,NULL,AIR CARRIER/COMMERCIAL,NULL,153GL,0,0,P&W   ,PT6A SER     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4800,4200,NULL,NULL
20121017023169I,17-OCT-12,BEVERLY,MA,BEVERLY MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,8234D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,69,69,NULL,NULL
20121017023889I,17-OCT-12,ELYRIA,OH,LORAIN COUNTY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,FLIGHT DESIGN,NULL,NULL,RAS AVIATION LLC,NULL,GENERAL OPERATING RULES,NULL,21ZA ,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,910,425,NULL,NULL
20121018022689I,18-OCT-12,GAINESVILLE,FL,GAINESVILLE RGNL,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,5492R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,4000,NULL,NULL,NULL
20121018022699I,18-OCT-12,HENDERSON,TX,RUSK COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,9147V,0,0,LYCOMI,I0360 SER    ,L-5976,1,PRIVATE PILOT,1300,1200,NULL,NULL
20121018023349I,18-OCT-12,LEWISTON,ID,LEWISTON-NEZ PERCE COUNTY,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-24,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7107P,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,750,20,NULL,NULL
20121018024239I,18-OCT-12,TULLAHOMA,TN,TULLAHOMA RGNL ARPT/WM NORTHERN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,35KJ ,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT,21237,1000,NULL,NULL
20121019022249I,19-OCT-12,ALLENTOWN,PA,ALLENTOWN QUEEN CITY MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,232BB,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,PRIVATE PILOT,340,110,NULL,NULL
20121019022309I,19-OCT-12,BURLINGTON,VT,BURLINGTON INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,MAULE,M-5,M-5-235C,NULL,NULL,GENERAL OPERATING RULES,NULL,5641K,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,500,15,NULL,NULL
20121019022519I,19-OCT-12,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,RAYTHEON,99,C99,AMERIFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,174AV,0,0,P&W CA,PT6A-60A     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121019022999I,19-OCT-12,NANTUCKET,MA,NANTUCKET MEMORIAL,INCIDENT,SUBSTANTIAL,TAKEOFF: CLIMB OUT,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,576QS,0,0,P&W CA,PW545B       ,NULL,2,AIRLINE TRANSPORT,8765,394,NULL,NULL
20121019024449I,19-OCT-12,DOLAN SPRINGS,AZ,KINGMAN,INCIDENT,MINOR,GROUND-RAMP,AGUSTA,AGUSTA-A119,NULL,TRISTATE CAREFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,207CF,0,0,P&W   ,PT6 SERIES   ,NULL,1,COMMERCIAL PILOT,3727,NULL,NULL,NULL
20121019024579I,19-OCT-12,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200T,OXFORD AVIATION ACADEMY,NULL,PILOT SCHOOLS,NULL,82806,0,0,CONT M,TSIO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121019024679I,19-OCT-12,ANCHORAGE,AK,LAKE HOOD STRIP,INCIDENT,MINOR,LANDING: ROLLOUT,BLANCA,BL-7,BL-7-ECA,NULL,NULL,GENERAL OPERATING RULES,NULL,9541S,0,0,LYCOMI,0-235 SERIES ,NULL,1,PRIVATE PILOT,125,125,NULL,NULL
20121019025729I,19-OCT-12,THROCKMORTON,TX,THROCKMORTON MUNI,INCIDENT,MINOR,LANDING: APPROACH,NAVION,NAV-A,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,91605,0,0,CONT M,E225 SERIES  ,N/A   ,NULL,PRIVATE PILOT,1500,500,NULL,NULL
20121020022459I,20-OCT-12,HILLSBORO,OR,PORTLAND-HILLSBORO,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-P,HILLSBORO AVIATION INC,NULL,PILOT SCHOOLS,NULL,52371,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,45,44,NULL,NULL
20121020023489I,20-OCT-12,RENTON,WA,RENTON MUNI,INCIDENT,MINOR,UNKNOWN,CESSNA,CE-162,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,52165,0,0,CONT M,O-200        ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,832,166,NULL,NULL
20121020025369I,20-OCT-12,ANDERSON,SC,ANDERSON,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,440ER,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,223,203,NULL,NULL
20121020027209I,20-OCT-12,FLINT,MI,BISHOP INTL,INCIDENT,MINOR,GROUND-RAMP,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,922DL,0,0,P & W ,JT8D SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121021022909I,21-OCT-12,PEACHTREE CITY,GA,ATLANTA RGNL FALCON FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,3627A,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121021023829I,21-OCT-12,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,21600,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121022022189I,22-OCT-12,ROGERS,AR,ROGERS MUNI-CARTER FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-23,BE-23-C24R,NULL,NULL,GENERAL OPERATING RULES,NULL,6014L,0,0,LYCOMI,I0360 SER A&C,NULL,1,NULL,NULL,NULL,NULL,NULL
20121022023999I,22-OCT-12,WARREN,MN,WARREN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,UND,NULL,PILOT SCHOOLS,NULL,556ND,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,86,86,NULL,NULL
20121022024979I,22-OCT-12,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,TAXI,BEECH,BE-35,BE-35-P35,NULL,NULL,GENERAL OPERATING RULES,NULL,1437G,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,3000,1500,NULL,NULL
20121023023949I,23-OCT-12,SAINT CLOUD,MN,ST CLOUD RGNL,INCIDENT,NONE,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35,NULL,NULL,GENERAL OPERATING RULES,NULL,2059W,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,2300,400,NULL,NULL
20121023024729I,23-OCT-12,MERRITT ISLAND,FL,MERRITT ISLAND,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,223TS,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,PRIVATE PILOT,321,19,NULL,NULL
20121023025089I,23-OCT-12,FALFURRIAS,TX,BROOKS COUNTY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-182,CE-182-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,735EU,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,202,135,NULL,NULL
20121023025879I,23-OCT-12,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,F I T AVIATION INC LLC,NULL,PILOT SCHOOLS,NULL,53260,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121024022729I,24-OCT-12,GAINESVILLE,FL,GAINESVILLE RGNL,INCIDENT,MINOR,LANDING: APPROACH,EMBRAER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,100FG,0,0,P&W CA,PW535E       ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14283,107,NULL,NULL
20121025024099I,25-OCT-12,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,LANDING: ROLLOUT,SONEX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,125JT,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,366,1,NULL,NULL
20121025024749I,25-OCT-12,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-402,CE-402-C,NULL,NULL,GENERAL OPERATING RULES,NULL,767PA,0,0,CONT M,TSIO-520 SER ,UNKNOW,2,AIRLINE TRANSPORT,6152,3315,NULL,NULL
20121025026219I,25-OCT-12,ALBANY,OR,ALBANY MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,75182,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1057,14,NULL,NULL
20121025028519I,25-OCT-12,PORT GRAHAM,AK,PORT GRAHAM,INCIDENT,SUBSTANTIAL,CLIMB,CESSNA,CE-206,CE-206-U206G,HOMER AIR INC,NULL,AIR TAXI/COMMUTER,NULL,6405X,0,0,CONT M,IO 550 SERIES,F-12-B,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5500,3200,NULL,NULL
20121026024659I,26-OCT-12,CHATTANOOGA,TN,LOVELL FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-18,BE-18-C45H,NULL,NULL,GENERAL OPERATING RULES,NULL,75BB ,0,0,P&W   ,R-985 SERIES ,NULL,NULL,COMMERCIAL PILOT,12462,25,NULL,NULL
20121026025061I,26-OCT-12,GREENSBORO,NC,PIEDMONT TRIAD INTL,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,NULL,8375C,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121026025799I,26-OCT-12,ALBUQUERQUE,NM,DOUBLE EAGLE II,INCIDENT,MINOR,LANDING: TOUCHDOWN,MNSLNR,MS-893,MS-893-E,NULL,NULL,GENERAL OPERATING RULES,NULL,349RA,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,941,7,NULL,NULL
20121026026409I,26-OCT-12,ELOY,AZ,ELOY MUNI,INCIDENT,NONE,OTHER-SPECIFY,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,128WJ,0,1,P&W CA,PT6A-60A     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121027022969I,27-OCT-12,BATH,MI,UNIVERSITY AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-235,NULL,NULL,GENERAL OPERATING RULES,NULL,8811W,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,1910,1300,NULL,NULL
20121027023439I,27-OCT-12,WAINWRIGHT,AK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,BALD MOUNTAIN AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,716JP,0,0,PRATT ,PT6A-28      ,NULL,NULL,AIRLINE TRANSPORT,15000,2500,NULL,NULL
20121027023509I,27-OCT-12,EMMONAK,AK,EMMONAK,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-207,CE-207-A,GRANT AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,9973M,0,0,CONT M,IO-520-F     ,IO-520,1,PRIVATE PILOT FLIGHT INSTRUCTOR,775,50,NULL,NULL
20121027023779I,27-OCT-12,PENSACOLA,FL,PENSACOLA GULF COAST RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-31,PA-31-325,NULL,NULL,GENERAL OPERATING RULES,NULL,403D ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,AIRLINE TRANSPORT,2415,1700,NULL,NULL
20121027024459I,27-OCT-12,LINDEN,NJ,LINDEN,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,829RB,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,3500,1500,NULL,NULL
20121027027279I,27-OCT-12,JACKSON,MI,JACKSON COUNTY-REYNOLDS FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,75C  ,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18080,38,NULL,NULL
20121027029259I,27-OCT-12,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,43CE ,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1823,1070,NULL,NULL
20121028022949I,28-OCT-12,LITTLE ROCK,AR,ADAMS FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-337,CE-337-G,NULL,NULL,GENERAL OPERATING RULES,NULL,53510,0,0,CONT M,IO-360 SER   ,NULL,2,NULL,NULL,NULL,NULL,NULL
20121028023389I,28-OCT-12,ARLINGTON,WA,ARLINGTON MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-23,BE-23-B24R,NULL,NULL,GENERAL OPERATING RULES,NULL,2533W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3000,2000,NULL,NULL
20121028024609I,28-OCT-12,WICHITA,KS,COLONEL JAMES JABARA,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,9499H,0,0,CONT M,C85-12       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1865,320,NULL,NULL
20121028024849I,28-OCT-12,CAMDEN,TN,BENTON COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-C,NULL,NULL,GENERAL OPERATING RULES,NULL,3668Y,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,624,93,NULL,NULL
20121028024879I,28-OCT-12,CHESTERFIELD,MO,SPIRIT OF ST LOUIS,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-22,R-22-BETA,NULL,NULL,GENERAL OPERATING RULES,NULL,512GS,0,0,LYCOMI,O-360-J2A    ,L-3600,NULL,STUDENT,54,44,NULL,NULL
20121028025009I,28-OCT-12,CHESTER,SC,CHESTER CATAWBA RGNL,INCIDENT,NONE,OTHER-SPECIFY,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121028025039I,28-OCT-12,YAKUTAT,AK,YAKUTAT,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8269Q,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,NULL,125,NULL,NULL
20121028025819I,28-OCT-12,ASHEVILLE,NC,ASHEVILLE RGNL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,3300W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3000,1060,NULL,NULL
20121028028709I,28-OCT-12,NESS CITY,KS,NESS CITY MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,WTHRLY,WTHRLY-620,WTHRLY-620-B,"BURGESS, RONALD KEITH",NULL,AGRICULTURAL,NULL,9029J,0,0,P&W   ,R-985 SERIES ,NULL,1,COMMERCIAL PILOT,7000,2000,NULL,NULL
20121029024732I,29-OCT-12,TORRANCE,CA,ZAMPERINI FIELD,INCIDENT,MINOR,TAXI,BEECH,BE-200,BE-200-B200C,NULL,NULL,GENERAL OPERATING RULES,NULL,133US,0,0,P&W CA,PT6A-42      ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,28006,292,NULL,NULL
20121029025059I,29-OCT-12,RAPID CITY,SD,RAPID CITY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,HELIO,HELIO-395,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,295JA,0,0,LYCOMI,GO-480 SERIES,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10486,25,NULL,NULL
20121029025299I,29-OCT-12,SARASOTA,FL,SARASOTA/BRADENTON INTL,INCIDENT,NONE,TAXI,MAULE,M-7,M-7-235C,NULL,NULL,GENERAL OPERATING RULES,NULL,1044N,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20121029025529I,29-OCT-12,METTER,GA,METTER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,70CL ,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,2408,630,NULL,NULL
20121029025619I,29-OCT-12,BRUNSWICK,GA,BRUNSWICK GOLDEN ISLES,INCIDENT,NONE,TAKEOFF: CLIMB OUT,GULSTM,GA-114,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,114JA,0,0,LYCOMI,IO-540 SER   ,NULL,1,COMMERCIAL PILOT,3715,6,NULL,NULL
20121030024059I,30-OCT-12,HARRISBURG,IL,HARRISBURG-RALEIGH,INCIDENT,MINOR,LANDING: ROLLOUT,ECLIPSE AVIATION,ECLIPSE 500,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,706PT,0,0,P&W CA,PW610F-A     ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20121031024089I,31-OCT-12,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,NONE,GROUND-RAMP,CANADAIR-BOMBARDIER,CRJ900 REGIONAL JET,NULL,MESA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,924FJ,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,25000,NULL,NULL,NULL
20121031024379I,31-OCT-12,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-22,PA-22-160,NULL,NULL,GENERAL OPERATING RULES,NULL,9227D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,4400,10,NULL,NULL
20121031024709I,31-OCT-12,SAN JUAN,PR,FERNANDO LUIS RIBAS DOMINICCI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,4699Q,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20121031024719I,31-OCT-12,MOBILE,AZ,MOBILE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,8046G,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17000,13000,NULL,NULL
20121031024859I,31-OCT-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,LANDING: APPROACH,EMBRAER,ERJ-145,LR,AMERICAN EAGLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,696AE,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121101023799I,01-NOV-12,PENSACOLA,FL,PENSACOLA NAS/FORREST SHERMAN FIELD/,INCIDENT,MINOR,GROUND-RAMP,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,49EW ,0,0,LYCOMI,IO-360       ,E1W   ,NULL,COMMERCIAL PILOT,2200,166,NULL,NULL
20121101024919I,01-NOV-12,BEATRICE,NE,BEATRICE MUNI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,47586,0,0,NULL,NULL,NULL,1,STUDENT,37,37,NULL,NULL
20121101025609I,01-NOV-12,MUSKOGEE,OK,DAVIS FIELD,INCIDENT,MINOR,CLIMB,QUAD CITY,CHALLENGER II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,464FH,0,0,ROTAC ,503          ,378715,NULL,PRIVATE PILOT,350,20,NULL,NULL
20121102023789I,02-NOV-12,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,US AVIATION GROUP,NULL,PILOT SCHOOLS,NULL,9031C,0,0,LYCOMI,0-540 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2090,20,NULL,NULL
20121102025029I,02-NOV-12,WINAMAC,IN,ARENS FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-L,NULL,NULL,GENERAL OPERATING RULES,NULL,4378Q,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,NULL,NULL,NULL,NULL
20121102025429I,02-NOV-12,WOODRUFF,SC,CHANDELLE,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,555BV,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121102028949I,02-NOV-12,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-235,NULL,NULL,GENERAL OPERATING RULES,NULL,9071W,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,STUDENT,31,24,NULL,NULL
